bank_id,branch_id,acct_id,ssn
bank_1,1,494,209-19-2113
bank_1,1,495,342-04-5797
bank_1,1,496,685-55-9501
bank_1,1,497,101-04-9603
bank_1,1,498,695-95-1383
bank_1,1,499,157-46-0809
bank_1,1,500,736-83-3457
bank_1,1,501,462-66-9672
bank_1,1,502,476-30-6028
bank_1,1,503,346-30-0451
bank_1,1,504,185-93-7140
bank_1,1,505,541-18-0504
bank_1,1,506,778-25-4864
bank_1,1,507,726-71-9434
bank_1,1,508,664-65-6947
bank_1,1,509,458-43-8659
bank_1,1,510,464-39-9507
bank_1,1,511,427-17-6329
bank_1,1,512,467-57-4689
bank_1,1,513,433-60-8321
bank_1,1,514,576-36-8956
bank_1,1,515,312-19-3507
bank_1,1,516,455-98-4174
bank_1,1,517,556-96-1302
bank_1,1,518,725-26-8430
bank_1,1,519,011-91-7392
bank_1,1,520,898-30-1897
bank_1,1,521,403-22-2390
bank_1,1,522,882-40-9013
bank_1,1,523,164-59-1588
bank_1,1,524,092-39-5167
bank_1,1,525,860-52-0019
bank_1,1,526,819-80-6916
bank_1,1,527,832-92-2850
bank_1,1,528,019-63-5128
bank_1,1,529,200-70-3783
bank_1,1,530,259-85-4699
bank_1,1,531,604-28-2662
bank_1,1,532,087-19-5966
bank_1,1,533,393-73-4115
bank_1,1,534,545-90-0489
bank_1,1,535,448-35-4208
bank_1,1,536,741-86-3099
bank_1,1,537,804-62-9537
bank_1,1,538,452-89-3280
bank_1,1,539,816-70-1737
bank_1,1,540,729-46-3539
bank_1,1,541,452-41-4676
bank_1,1,542,731-46-6299
bank_1,1,543,343-55-9717
bank_1,1,544,575-54-6016
bank_1,1,545,257-98-8001
bank_1,1,546,123-53-2629
bank_1,1,547,276-49-8001
bank_1,1,548,649-74-6194
bank_1,1,549,417-06-7280
bank_1,1,550,113-56-2471
bank_1,1,551,784-54-3910
bank_1,1,552,233-42-9926
bank_1,1,553,268-02-2067
bank_1,1,554,768-08-4076
bank_1,1,555,718-59-3446
bank_1,1,556,635-75-0334
bank_1,1,557,011-41-9856
bank_1,1,558,403-91-4347
bank_1,1,559,169-98-5915
bank_1,1,560,659-85-5352
bank_1,1,561,015-68-8977
bank_1,1,562,813-13-7787
bank_1,1,563,254-35-6276
bank_1,1,564,735-69-9400
bank_1,1,565,279-60-2013
bank_1,1,566,675-86-9188
bank_1,1,567,072-94-2025
bank_1,1,568,701-65-4677
bank_1,1,569,243-26-6812
bank_1,1,570,715-07-2834
bank_1,1,571,038-42-5394
bank_1,1,572,204-02-9600
bank_1,1,573,422-13-5672
bank_1,1,574,891-50-6693
bank_1,1,575,131-05-6441
bank_1,1,576,623-70-2628
bank_1,1,577,490-96-5205
bank_1,1,578,889-71-0116
bank_1,1,579,394-32-9651
bank_1,1,580,359-36-8734
bank_1,1,581,469-96-4262
bank_1,1,582,795-97-9826
bank_1,1,583,664-75-4147
bank_1,1,584,744-92-7376
bank_1,1,585,095-78-2279
bank_1,1,586,658-56-5767
bank_1,1,587,178-88-0278
bank_1,1,588,424-78-4921
bank_1,1,589,799-16-8954
bank_1,1,590,325-69-1984
bank_1,1,591,585-16-7306
bank_1,1,592,629-50-1296
bank_1,1,593,192-74-0606
bank_1,1,594,429-14-3520
bank_1,1,595,118-31-9623
bank_1,1,596,147-49-0745
bank_1,1,597,562-69-1887
bank_1,1,598,127-42-0519
bank_1,1,599,381-47-0922
bank_1,1,600,456-43-3437
bank_1,1,601,601-14-7129
bank_1,1,602,396-50-7830
bank_1,1,603,841-18-3898
bank_1,1,604,088-30-2437
bank_1,1,605,159-28-3963
bank_1,1,606,321-22-0120
bank_1,1,607,506-22-0813
bank_1,1,608,794-77-6874
bank_1,1,609,332-39-9546
bank_1,1,610,758-31-3106
bank_1,1,611,326-05-5918
bank_1,1,612,077-85-4207
bank_1,1,613,603-34-6532
bank_1,1,614,102-28-1411
bank_1,1,615,647-26-3262
bank_1,1,616,028-68-2591
bank_1,1,617,479-52-7278
bank_1,1,618,142-07-1755
bank_1,1,619,065-60-9721
bank_1,1,620,562-86-1711
bank_1,1,621,387-61-8297
bank_1,1,622,807-32-4487
bank_1,1,623,425-88-2281
bank_1,1,624,477-26-4123
bank_1,1,625,283-29-0570
bank_1,1,626,516-28-1539
bank_1,1,627,100-93-8024
bank_1,1,628,769-79-2141
bank_1,1,629,423-52-9613
bank_1,1,630,211-61-1842
bank_1,1,631,404-44-2520
bank_1,1,632,529-04-8165
bank_1,1,633,419-19-9243
bank_1,1,634,758-67-3901
bank_1,1,635,201-21-8327
bank_1,1,636,378-51-9814
bank_1,1,637,379-72-4245
bank_1,1,638,496-69-2908
bank_1,1,639,630-53-9708
bank_1,1,640,286-89-0662
bank_1,1,641,332-61-7658
bank_1,1,642,447-90-8204
bank_1,1,643,380-35-5858
bank_1,1,644,882-46-5414
bank_1,1,645,679-66-1714
bank_1,1,646,721-72-5105
bank_1,1,647,842-05-4404
bank_1,1,648,251-72-1315
bank_1,1,649,623-51-9929
bank_1,1,650,872-15-3322
bank_1,1,651,510-39-6598
bank_1,1,652,579-78-0602
bank_1,1,653,183-03-0532
bank_1,1,654,565-35-9173
bank_1,1,655,027-01-2253
bank_1,1,656,725-05-6187
bank_1,1,657,615-90-1461
bank_1,1,658,361-50-4554
bank_1,1,659,056-01-7130
bank_1,1,660,512-91-5459
bank_1,1,661,595-14-7738
bank_1,1,662,752-97-3611
bank_1,1,663,819-92-8517
bank_1,1,664,789-93-5614
bank_1,1,665,759-78-0930
bank_1,1,666,808-99-0706
bank_1,1,667,816-75-3295
bank_1,1,668,379-30-0421
bank_1,1,669,571-21-0462
bank_1,1,670,034-58-4798
bank_1,1,671,443-89-5568
bank_1,1,672,297-49-5535
bank_1,1,673,481-55-0904
bank_1,1,674,297-87-5323
bank_1,1,675,701-26-5681
bank_1,1,676,824-52-0589
bank_1,1,677,408-07-0574
bank_1,1,678,141-97-1696
bank_1,1,679,704-92-7673
bank_1,1,680,312-97-8926
bank_1,1,681,658-83-3638
bank_1,1,682,545-93-5177
bank_1,1,683,557-71-0530
bank_1,1,684,879-53-3561
bank_1,1,685,748-28-9822
bank_1,1,686,287-18-5883
bank_1,1,687,178-93-4742
bank_1,1,688,588-02-1783
bank_1,1,689,330-44-2892
bank_1,1,690,068-43-8434
bank_1,1,691,073-83-2371
bank_1,1,692,169-01-3039
bank_1,1,693,213-44-8523
bank_1,1,694,016-93-5194
bank_1,1,695,178-23-4976
bank_1,1,696,757-11-1228
bank_1,1,697,764-37-2679
bank_1,1,698,155-96-1347
bank_1,1,699,305-53-2830
bank_1,1,700,618-56-1168
bank_1,1,701,154-18-6921
bank_1,1,702,761-27-7869
bank_1,1,703,547-31-2187
bank_1,1,704,543-92-8345
bank_1,1,705,066-91-9738
bank_1,1,706,019-94-7588
bank_1,1,707,419-80-5794
bank_1,1,708,783-92-3522
bank_1,1,709,211-24-4249
bank_1,1,710,078-42-5305
bank_1,1,711,079-89-1729
bank_1,1,712,127-99-7180
bank_1,1,713,264-79-6801
bank_1,1,714,331-49-0876
bank_1,1,715,237-97-6396
bank_1,1,716,244-10-6524
bank_1,1,717,430-82-3433
bank_1,1,718,258-36-8348
bank_1,1,719,410-62-9461
bank_1,1,720,368-55-9448
bank_1,1,721,305-19-2664
bank_1,1,722,611-61-5357
bank_1,1,723,592-81-5879
bank_1,1,724,135-46-2415
bank_1,1,725,025-94-0328
bank_1,1,726,418-73-0411
bank_1,1,727,232-38-5528
bank_1,1,728,593-94-6752
bank_1,1,729,260-58-5437
bank_1,1,730,258-15-2895
bank_1,1,731,219-14-3365
bank_1,1,732,321-22-6795
bank_1,1,733,794-98-4404
bank_1,1,734,071-91-1457
bank_1,1,735,775-87-8840
bank_1,1,736,377-38-7026
bank_1,1,737,198-97-3730
bank_1,1,738,340-11-4494
bank_1,1,739,474-54-0313
bank_1,1,740,306-21-3690
bank_1,1,741,626-54-9419
bank_1,1,742,631-38-8722
bank_1,1,743,607-97-4256
bank_1,1,744,891-39-6326
bank_1,1,745,324-06-8556
bank_1,1,746,681-89-2058
bank_1,1,747,390-31-2873
bank_1,1,748,382-71-8675
bank_1,1,749,502-30-7101
bank_1,1,750,577-12-9869
bank_1,1,751,523-32-6549
bank_1,1,752,560-88-2637
bank_1,1,753,462-27-1546
bank_1,1,754,238-51-6511
bank_1,1,755,816-90-6058
bank_1,1,756,297-47-0793
bank_1,1,757,367-92-1477
bank_1,1,758,057-78-3125
bank_1,1,759,580-92-8487
bank_1,1,760,315-85-4326
bank_1,1,761,544-47-4110
bank_1,1,762,316-34-0509
bank_1,1,763,139-19-8011
bank_1,1,764,653-82-3208
bank_1,1,765,758-77-0497
bank_1,1,766,313-47-6257
bank_1,1,767,818-18-5495
bank_1,1,768,351-36-1318
bank_1,1,769,217-18-4425
bank_1,1,770,121-11-0716
bank_1,1,771,867-48-4847
bank_1,1,772,855-81-1806
bank_1,1,773,757-35-6091
bank_1,1,774,770-72-0358
bank_1,1,775,864-82-6028
bank_1,1,776,305-76-1378
bank_1,1,777,124-27-7046
bank_1,1,778,658-87-2278
bank_1,1,779,431-58-5620
bank_1,1,780,300-59-7005
bank_1,1,781,825-79-5965
bank_1,1,782,190-25-8992
bank_1,1,783,317-65-3055
bank_1,1,784,043-78-2048
bank_1,1,785,853-99-4687
bank_1,1,786,488-63-5695
bank_1,1,787,124-23-9567
bank_1,1,788,163-65-2236
bank_1,1,789,740-72-9733
bank_1,1,790,883-66-0301
bank_1,1,791,799-55-3662
bank_1,1,792,158-66-0420
bank_1,1,793,384-80-6147
bank_1,1,794,795-24-9670
bank_1,1,795,729-35-0767
bank_1,1,796,827-91-8217
bank_1,1,797,069-56-0823
bank_1,1,798,276-54-2074
bank_1,1,799,009-23-0132
bank_1,1,800,082-83-6663
bank_1,1,801,468-76-9323
bank_1,1,802,293-08-4030
bank_1,1,803,394-23-2718
bank_1,1,804,476-46-8035
bank_1,1,805,698-99-2633
bank_1,1,806,260-56-7162
bank_1,1,807,716-27-5166
bank_1,1,808,011-73-8452
bank_1,1,809,686-82-0169
bank_1,1,810,779-52-4175
bank_1,1,811,406-74-2926
bank_1,1,812,194-44-4868
bank_1,1,813,683-63-3748
bank_1,1,814,119-86-8343
bank_1,1,815,261-23-4138
bank_1,1,816,081-76-9851
bank_1,1,817,667-28-8755
bank_1,1,818,611-63-2171
bank_1,1,819,342-85-1912
bank_1,1,820,833-23-7047
bank_1,1,821,174-59-9257
bank_1,1,822,432-86-4782
bank_1,1,823,104-13-9210
bank_1,1,824,449-98-5401
bank_1,1,825,141-43-5382
bank_1,1,826,645-72-2589
bank_1,1,827,422-03-6764
bank_1,1,828,267-95-2570
bank_1,1,829,332-31-1822
bank_1,1,830,252-83-4466
bank_1,1,831,117-80-0532
bank_1,1,832,278-67-2368
bank_1,1,833,742-40-2595
bank_1,1,834,278-18-4386
bank_1,1,835,058-84-2628
bank_1,1,836,627-99-2748
bank_1,1,837,638-89-2395
bank_1,1,838,895-07-0334
bank_1,1,839,648-35-0290
bank_1,1,840,263-18-8534
bank_1,1,841,364-55-5633
bank_1,1,842,746-76-0994
bank_1,1,843,220-87-1741
bank_1,1,844,128-54-0375
bank_1,1,845,018-58-7253
bank_1,1,846,068-39-2992
bank_1,1,847,538-74-7265
bank_1,1,848,719-17-3659
bank_1,1,849,119-54-3254
bank_1,1,850,534-49-8286
bank_1,1,851,262-29-2085
bank_1,1,852,088-29-5979
bank_1,1,853,260-36-1528
bank_1,1,854,426-40-2298
bank_1,1,855,587-39-9176
bank_1,1,856,499-39-4379
bank_1,1,857,339-66-6319
bank_1,1,858,562-65-9288
bank_1,1,859,866-46-8586
bank_1,1,860,848-73-4992
bank_1,1,861,193-98-0935
bank_1,1,862,859-58-3759
bank_1,1,863,730-07-3858
bank_1,1,864,058-14-9033
bank_1,1,865,584-51-8767
bank_1,1,866,476-82-7121
bank_1,1,867,047-15-9326
bank_1,1,868,388-90-3649
bank_1,1,869,322-91-1291
bank_1,1,870,829-31-9972
bank_1,1,871,723-96-5105
