bank_id,branch_id,acct_id,ssn
bank_3,1,1740,743-93-3528
bank_3,1,1741,303-77-9685
bank_3,1,1742,719-07-0399
bank_3,1,1743,037-32-8830
bank_3,1,1744,027-31-0964
bank_3,1,1745,310-73-2009
bank_3,1,1746,233-02-0267
bank_3,1,1747,022-57-1320
bank_3,1,1748,518-52-3289
bank_3,1,1749,476-72-3242
bank_3,1,1750,106-05-2268
bank_3,1,1751,302-45-7387
bank_3,1,1752,109-18-8532
bank_3,1,1753,835-25-0190
bank_3,1,1754,692-76-7527
bank_3,1,1755,871-01-1024
bank_3,1,1756,345-49-1247
bank_3,1,1757,189-73-3366
bank_3,1,1758,490-95-7100
bank_3,1,1759,461-17-1447
bank_3,1,1760,829-69-5933
bank_3,1,1761,071-91-1457
bank_3,1,1762,431-62-4090
bank_3,1,1763,641-62-9354
bank_3,1,1764,182-32-0756
bank_3,1,1765,554-49-9792
bank_3,1,1766,554-50-4166
bank_3,1,1767,120-08-7783
bank_3,1,1768,050-78-0134
bank_3,1,1769,818-10-9461
bank_3,1,1770,271-17-5295
bank_3,1,1771,658-37-9232
bank_3,1,1772,591-11-5512
bank_3,1,1773,364-65-3744
bank_3,1,1774,836-22-3847
bank_3,1,1775,702-09-7491
bank_3,1,1776,601-03-5698
bank_3,1,1777,008-20-3197
bank_3,1,1778,592-92-8017
bank_3,1,1779,107-84-2221
bank_3,1,1780,797-56-4710
bank_3,1,1781,316-11-4264
bank_3,1,1782,672-26-8752
bank_3,1,1783,373-60-6388
bank_3,1,1784,499-42-3831
bank_3,1,1785,042-96-9387
bank_3,1,1786,769-53-7385
bank_3,1,1787,120-95-4800
bank_3,1,1788,395-14-7080
bank_3,1,1789,888-77-1432
bank_3,1,1790,169-23-4947
bank_3,1,1791,834-34-6411
bank_3,1,1792,239-28-3161
bank_3,1,1793,109-94-0268
bank_3,1,1794,770-07-7258
bank_3,1,1795,504-55-3236
bank_3,1,1796,483-25-5306
bank_3,1,1797,106-05-1111
bank_3,1,1798,283-75-7207
bank_3,1,1799,524-76-2036
bank_3,1,1800,352-32-0181
bank_3,1,1801,758-18-5368
bank_3,1,1802,626-44-3438
bank_3,1,1803,493-10-0589
bank_3,1,1804,486-90-9971
bank_3,1,1805,848-52-4921
bank_3,1,1806,024-95-7897
bank_3,1,1807,597-14-6666
bank_3,1,1808,506-81-7520
bank_3,1,1809,621-74-5014
bank_3,1,1810,055-14-1009
bank_3,1,1811,141-22-9421
bank_3,1,1812,303-96-5600
bank_3,1,1813,739-79-6010
bank_3,1,1814,215-95-9600
bank_3,1,1815,293-18-2430
bank_3,1,1816,724-42-9906
bank_3,1,1817,451-54-4032
bank_3,1,1818,629-96-8875
bank_3,1,1819,349-51-8438
bank_3,1,1820,083-30-1807
bank_3,1,1821,577-16-8449
bank_3,1,1822,019-63-5128
bank_3,1,1823,439-90-7429
bank_3,1,1824,079-06-4071
bank_3,1,1825,468-92-2305
bank_3,1,1826,870-27-8552
bank_3,1,1827,352-81-7099
bank_3,1,1828,326-44-7944
bank_3,1,1829,691-51-5234
bank_3,1,1830,570-28-1997
bank_3,1,1831,074-14-2302
bank_3,1,1832,380-67-4377
bank_3,1,1833,827-55-1381
bank_3,1,1834,808-18-1025
bank_3,1,1835,307-74-7737
bank_3,1,1836,809-89-3750
bank_3,1,1837,770-77-6396
bank_3,1,1838,408-86-4668
bank_3,1,1839,636-75-9259
bank_3,1,1840,248-49-9615
bank_3,1,1841,627-12-9064
bank_3,1,1842,784-66-0947
bank_3,1,1843,887-48-3215
bank_3,1,1844,235-11-9236
bank_3,1,1845,761-81-1213
bank_3,1,1846,066-14-7368
bank_3,1,1847,729-09-6091
bank_3,1,1848,037-68-3419
bank_3,1,1849,639-29-3131
bank_3,1,1850,482-09-1387
bank_3,1,1851,670-09-8489
bank_3,1,1852,892-11-1147
bank_3,1,1853,440-45-2807
bank_3,1,1854,614-86-2172
bank_3,1,1855,674-29-9362
bank_3,1,1856,176-84-3988
bank_3,1,1857,120-91-3890
bank_3,1,1858,757-34-6231
bank_3,1,1859,232-93-1873
bank_3,1,1860,153-25-5808
bank_3,1,1861,525-61-9263
bank_3,1,1862,347-14-8450
bank_3,1,1863,780-06-9660
bank_3,1,1864,400-41-4327
bank_3,1,1865,674-97-4222
bank_3,1,1866,104-18-7516
bank_3,1,1867,723-26-7096
bank_3,1,1868,778-54-9655
bank_3,1,1869,531-17-0712
bank_3,1,1870,305-24-9053
bank_3,1,1871,564-66-0576
bank_3,1,1872,893-12-0426
bank_3,1,1873,338-49-3323
bank_3,1,1874,461-41-8640
bank_3,1,1875,063-35-8770
bank_3,1,1876,410-62-9461
bank_3,1,1877,829-18-1198
bank_3,1,1878,817-81-4647
bank_3,1,1879,671-66-1801
bank_3,1,1880,614-17-9534
bank_3,1,1881,473-25-7664
bank_3,1,1882,518-69-6873
bank_3,1,1883,526-67-2606
bank_3,1,1884,044-13-0318
bank_3,1,1885,239-52-4620
bank_3,1,1886,261-23-4138
bank_3,1,1887,360-58-5442
bank_3,1,1888,693-43-9509
bank_3,1,1889,036-38-2052
bank_3,1,1890,528-07-8174
bank_3,1,1891,041-91-1549
bank_3,1,1892,763-97-4852
bank_3,1,1893,853-93-4913
bank_3,1,1894,327-87-3036
bank_3,1,1895,122-76-4556
bank_3,1,1896,005-25-2559
bank_3,1,1897,226-06-5394
bank_3,1,1898,554-74-7369
bank_3,1,1899,364-67-6315
bank_3,1,1900,415-79-9507
bank_3,1,1901,439-94-5260
bank_3,1,1902,093-42-8365
bank_3,1,1903,094-86-4211
bank_3,1,1904,046-14-2485
bank_3,1,1905,889-17-0051
bank_3,1,1906,266-65-5940
bank_3,1,1907,669-52-7157
bank_3,1,1908,338-29-7387
bank_3,1,1909,344-71-9915
bank_3,1,1910,003-49-8631
bank_3,1,1911,320-66-0617
bank_3,1,1912,036-33-5710
bank_3,1,1913,703-70-4066
bank_3,1,1914,794-35-7530
bank_3,1,1915,823-06-4660
bank_3,1,1916,113-56-2471
bank_3,1,1917,292-41-8242
bank_3,1,1918,451-25-7129
bank_3,1,1919,679-06-5450
bank_3,1,1920,021-24-7423
bank_3,1,1921,223-55-2971
bank_3,1,1922,829-96-5164
bank_3,1,1923,644-49-6086
bank_3,1,1924,499-52-4073
bank_3,1,1925,009-36-8008
bank_3,1,1926,347-50-0999
bank_3,1,1927,493-25-2375
bank_3,1,1928,728-49-2007
bank_3,1,1929,150-55-9864
bank_3,1,1930,533-70-5963
bank_3,1,1931,419-91-4386
bank_3,1,1932,739-44-6767
bank_3,1,1933,274-56-1618
bank_3,1,1934,282-43-0811
bank_3,1,1935,670-71-6637
bank_3,1,1936,162-98-7416
bank_3,1,1937,862-10-6192
bank_3,1,1938,867-81-5819
bank_3,1,1939,664-40-0458
bank_3,1,1940,549-79-4330
bank_3,1,1941,002-95-7492
bank_3,1,1942,634-50-5062
bank_3,1,1943,266-89-1206
bank_3,1,1944,724-31-1243
bank_3,1,1945,589-77-1506
bank_3,1,1946,028-97-4157
bank_3,1,1947,690-10-9360
bank_3,1,1948,308-80-2961
bank_3,1,1949,013-71-9090
bank_3,1,1950,483-46-7322
bank_3,1,1951,431-98-6023
bank_3,1,1952,810-94-3633
bank_3,1,1953,867-47-0130
bank_3,1,1954,238-83-1308
bank_3,1,1955,729-36-5772
bank_3,1,1956,345-67-5766
bank_3,1,1957,572-34-1774
bank_3,1,1958,677-76-8211
bank_3,1,1959,039-80-0908
bank_3,1,1960,627-26-1327
bank_3,1,1961,417-59-7665
bank_3,1,1962,466-05-4144
bank_3,1,1963,556-16-5287
bank_3,1,1964,601-14-7129
bank_3,1,1965,388-42-5370
bank_3,1,1966,117-58-6359
bank_3,1,1967,270-54-9570
bank_3,1,1968,270-39-5870
bank_3,1,1969,284-01-0262
bank_3,1,1970,265-39-4938
bank_3,1,1971,538-57-0277
bank_3,1,1972,288-64-1887
bank_3,1,1973,159-28-3963
bank_3,1,1974,267-95-2570
bank_3,1,1975,340-32-1655
bank_3,1,1976,425-99-6028
bank_3,1,1977,331-42-6531
bank_3,1,1978,199-27-3719
bank_3,1,1979,217-32-2111
bank_3,1,1980,562-75-5689
bank_3,1,1981,073-68-6107
bank_3,1,1982,199-40-0450
bank_3,1,1983,802-98-0541
bank_3,1,1984,150-63-2012
bank_3,1,1985,345-57-0235
bank_3,1,1986,077-85-4207
bank_3,1,1987,332-56-3800
bank_3,1,1988,139-95-5359
bank_3,1,1989,611-62-3920
bank_3,1,1990,199-05-8635
bank_3,1,1991,280-71-6184
bank_3,1,1992,816-48-6459
bank_3,1,1993,803-79-3025
bank_3,1,1994,174-64-2877
bank_3,1,1995,269-89-0467
bank_3,1,1996,861-57-4292
bank_3,1,1997,422-27-5545
bank_3,1,1998,206-21-7376
bank_3,1,1999,183-42-8853
bank_3,1,0,829-71-4960
bank_3,1,1,554-19-2078
bank_3,1,2,638-89-2395
bank_3,1,3,854-14-7743
bank_3,1,4,872-97-0232
bank_3,1,5,563-02-1356
bank_3,1,6,785-40-5578
bank_3,1,7,399-60-6713
bank_3,1,8,356-99-8129
bank_3,1,9,462-99-7883
bank_3,1,10,590-94-0965
bank_3,1,11,274-54-5522
bank_3,1,12,784-81-1003
bank_3,1,13,843-83-8707
bank_3,1,14,886-65-0594
bank_3,1,15,878-86-2557
bank_3,1,16,506-47-6405
bank_3,1,17,859-58-6724
bank_3,1,18,440-16-0889
bank_3,1,19,878-32-1741
bank_3,1,20,889-63-2448
bank_3,1,21,811-52-9225
bank_3,1,22,120-63-2378
bank_3,1,23,515-75-9298
bank_3,1,24,305-53-2830
bank_3,1,25,381-67-2793
bank_3,1,26,174-60-8512
bank_3,1,27,351-57-5666
bank_3,1,28,803-11-5840
bank_3,1,29,617-88-9040
bank_3,1,30,032-96-6237
bank_3,1,31,871-73-9480
bank_3,1,32,075-58-7925
bank_3,1,33,181-65-2753
bank_3,1,34,389-80-8575
bank_3,1,35,257-98-8001
bank_3,1,36,610-63-4144
bank_3,1,37,786-59-9094
bank_3,1,38,726-52-3670
bank_3,1,39,468-40-0853
bank_3,1,40,394-29-8395
bank_3,1,41,392-84-9689
bank_3,1,42,458-27-4717
bank_3,1,43,041-18-9255
bank_3,1,44,318-32-1561
bank_3,1,45,592-57-6158
bank_3,1,46,171-48-8378
bank_3,1,47,461-77-3880
bank_3,1,48,040-59-4879
bank_3,1,49,337-85-7468
bank_3,1,50,570-27-0987
bank_3,1,51,801-24-0634
bank_3,1,52,014-42-7479
bank_3,1,53,461-21-5192
bank_3,1,54,049-27-5227
bank_3,1,55,853-24-1711
bank_3,1,56,505-84-5456
bank_3,1,57,275-94-8456
bank_3,1,58,735-82-6593
bank_3,1,59,538-32-0960
bank_3,1,60,462-49-9425
bank_3,1,61,834-02-3482
bank_3,1,62,476-30-6028
bank_3,1,63,242-27-8895
bank_3,1,64,550-52-2460
bank_3,1,65,466-91-2956
bank_3,1,66,591-21-2888
bank_3,1,67,511-43-7932
bank_3,1,68,078-70-1738
bank_3,1,69,453-26-6519
bank_3,1,70,708-07-3066
bank_3,1,71,448-16-4539
bank_3,1,72,363-94-0688
bank_3,1,73,617-41-3711
bank_3,1,74,866-05-9379
bank_3,1,75,363-78-2456
bank_3,1,76,744-31-2646
bank_3,1,77,775-87-8840
bank_3,1,78,789-36-1865
bank_3,1,79,284-99-4539
bank_3,1,80,431-58-5620
bank_3,1,81,123-42-5377
bank_3,1,82,669-72-9788
bank_3,1,83,464-13-6676
bank_3,1,84,127-08-2337
bank_3,1,85,505-25-6260
bank_3,1,86,159-99-8669
bank_3,1,87,042-22-7488
bank_3,1,88,024-25-5945
bank_3,1,89,310-72-5166
bank_3,1,90,077-76-2102
bank_3,1,91,369-85-5165
bank_3,1,92,422-26-3822
bank_3,1,93,550-72-4177
bank_3,1,94,461-74-4260
bank_3,1,95,842-96-6989
bank_3,1,96,378-59-3303
bank_3,1,97,283-41-3965
bank_3,1,98,186-68-9333
bank_3,1,99,306-10-6176
bank_3,1,100,794-77-6874
bank_3,1,101,463-88-2448
bank_3,1,102,227-54-5867
bank_3,1,103,671-70-7017
bank_3,1,104,328-98-9174
bank_3,1,105,343-40-4658
bank_3,1,106,448-48-2915
bank_3,1,107,190-35-4398
bank_3,1,108,604-28-2662
bank_3,1,109,481-77-8993
bank_3,1,110,406-69-9544
bank_3,1,111,416-24-3241
bank_3,1,112,889-12-2966
bank_3,1,113,035-15-8804
bank_3,1,114,032-10-2432
bank_3,1,115,815-92-6562
bank_3,1,116,538-26-8412
bank_3,1,117,269-59-0722
bank_3,1,118,224-43-9086
bank_3,1,119,071-25-5041
bank_3,1,120,597-78-8736
bank_3,1,121,785-46-9901
bank_3,1,122,808-34-6320
bank_3,1,123,721-91-3983
bank_3,1,124,881-96-2897
bank_3,1,125,038-77-0291
bank_3,1,126,227-55-1050
bank_3,1,127,041-81-4701
bank_3,1,128,423-10-1682
bank_3,1,129,039-42-8007
bank_3,1,130,472-92-6107
bank_3,1,131,594-84-9994
bank_3,1,132,345-24-5304
bank_3,1,133,876-98-4705
bank_3,1,134,838-71-9113
bank_3,1,135,727-29-6850
bank_3,1,136,512-06-9948
bank_3,1,137,211-21-5404
bank_3,1,138,330-91-3906
bank_3,1,139,734-97-3892
bank_3,1,140,372-63-2269
bank_3,1,141,102-36-1980
bank_3,1,142,466-58-2006
bank_3,1,143,558-12-3922
bank_3,1,144,703-37-2277
bank_3,1,145,467-75-3676
bank_3,1,146,856-62-4385
bank_3,1,147,430-82-3433
bank_3,1,148,769-27-6021
bank_3,1,149,376-95-0846
bank_3,1,150,472-08-2096
bank_3,1,151,828-85-2135
bank_3,1,152,102-26-2652
bank_3,1,153,562-82-9054
bank_3,1,154,858-98-0558
bank_3,1,155,878-49-0843
bank_3,1,156,830-68-7935
bank_3,1,157,717-93-9430
bank_3,1,158,345-63-2710
bank_3,1,159,502-13-1885
bank_3,1,160,672-89-5633
bank_3,1,161,594-97-1533
bank_3,1,162,425-76-3984
bank_3,1,163,681-22-3570
bank_3,1,164,707-88-6397
bank_3,1,165,531-18-3521
bank_3,1,166,706-38-7276
bank_3,1,167,100-92-5097
bank_3,1,168,047-44-3455
bank_3,1,169,421-33-8608
bank_3,1,170,012-91-9865
bank_3,1,171,577-88-8237
bank_3,1,172,374-07-6966
bank_3,1,173,698-90-8080
bank_3,1,174,799-17-9224
bank_3,1,175,608-61-3843
bank_3,1,176,588-94-1736
bank_3,1,177,597-20-3421
bank_3,1,178,245-94-1435
bank_3,1,179,331-87-5013
bank_3,1,180,663-99-4539
bank_3,1,181,735-76-1291
bank_3,1,182,341-09-4877
bank_3,1,183,535-09-6720
bank_3,1,184,635-38-2171
bank_3,1,185,252-88-1360
bank_3,1,186,165-58-1597
bank_3,1,187,377-87-2816
bank_3,1,188,391-21-1272
bank_3,1,189,600-43-0139
bank_3,1,190,590-70-7494
bank_3,1,191,331-62-7924
bank_3,1,192,220-12-0802
bank_3,1,193,489-33-3776
bank_3,1,194,781-04-0142
bank_3,1,195,577-01-0299
bank_3,1,196,371-11-7788
bank_3,1,197,810-12-4694
bank_3,1,198,736-73-8259
bank_3,1,199,694-57-5875
bank_3,1,200,694-32-0527
bank_3,1,201,637-76-1582
bank_3,1,202,769-77-0051
bank_3,1,203,771-22-3298
bank_3,1,204,876-32-2708
bank_3,1,205,422-13-5672
bank_3,1,206,132-95-0191
bank_3,1,207,711-40-8310
bank_3,1,208,174-02-6213
bank_3,1,209,460-01-9717
bank_3,1,210,463-80-6623
bank_3,1,211,478-50-3489
bank_3,1,212,879-86-2265
bank_3,1,213,695-67-9833
bank_3,1,214,462-66-9672
bank_3,1,215,605-22-1640
bank_3,1,216,152-24-3188
bank_3,1,217,077-92-9172
bank_3,1,218,339-93-4286
bank_3,1,219,182-53-2887
bank_3,1,220,678-67-8167
bank_3,1,221,364-48-3591
bank_3,1,222,458-73-0358
bank_3,1,223,485-05-5000
bank_3,1,224,570-22-5025
bank_3,1,225,873-57-6145
bank_3,1,226,625-47-1332
bank_3,1,227,345-76-5116
bank_3,1,228,086-62-6169
bank_3,1,229,857-66-7166
bank_3,1,230,741-17-4643
bank_3,1,231,251-93-4924
bank_3,1,232,089-25-7831
bank_3,1,233,390-93-1784
bank_3,1,234,441-04-2671
bank_3,1,235,606-97-8724
bank_3,1,236,690-57-3265
bank_3,1,237,717-90-6314
bank_3,1,238,659-73-8261
bank_3,1,239,689-80-1117
bank_3,1,240,600-82-0415
bank_3,1,241,056-35-2427
bank_3,1,242,260-58-5437
bank_3,1,243,322-09-7366
bank_3,1,244,587-06-0244
bank_3,1,245,365-27-7037
bank_3,1,246,109-30-5195
bank_3,1,247,797-93-2102
bank_3,1,248,416-31-2522
bank_3,1,249,445-04-6977
bank_3,1,250,819-86-5207
bank_3,1,251,677-19-4148
bank_3,1,252,160-26-7543
bank_3,1,253,164-83-5409
bank_3,1,254,292-40-0457
bank_3,1,255,445-80-5770
bank_3,1,256,570-16-5569
bank_3,1,257,658-63-6642
bank_3,1,258,793-52-2619
bank_3,1,259,497-77-6070
bank_3,1,260,563-98-4539
bank_3,1,261,267-75-6401
bank_3,1,262,853-32-5357
bank_3,1,263,286-89-0662
bank_3,1,264,189-09-1041
bank_3,1,265,243-22-1577
bank_3,1,266,368-03-4111
bank_3,1,267,481-29-6433
bank_3,1,268,558-65-9525
bank_3,1,269,173-39-0834
bank_3,1,270,799-90-2470
bank_3,1,271,022-20-0411
bank_3,1,272,330-88-5660
bank_3,1,273,727-04-0397
bank_3,1,274,657-42-4681
bank_3,1,275,540-04-5932
bank_3,1,276,330-44-2892
bank_3,1,277,258-06-3066
bank_3,1,278,671-72-4402
bank_3,1,279,765-27-6932
bank_3,1,280,403-56-8373
bank_3,1,281,671-02-5854
bank_3,1,282,770-72-0358
bank_3,1,283,775-22-1173
bank_3,1,284,564-13-1324
bank_3,1,285,345-03-7253
bank_3,1,286,038-42-5394
bank_3,1,287,220-49-8024
bank_3,1,288,604-25-6323
bank_3,1,289,308-20-9906
bank_3,1,290,562-21-0937
bank_3,1,291,729-60-8460
bank_3,1,292,865-85-9324
bank_3,1,293,328-18-2319
bank_3,1,294,378-10-9836
bank_3,1,295,230-01-4426
bank_3,1,296,729-98-8838
bank_3,1,297,717-87-8731
bank_3,1,298,012-94-6209
bank_3,1,299,598-74-6030
bank_3,1,300,494-77-7212
bank_3,1,301,483-20-2432
bank_3,1,302,472-07-5382
bank_3,1,303,398-63-5965
bank_3,1,304,326-57-9682
bank_3,1,305,611-13-6411
bank_3,1,306,405-53-0306
bank_3,1,307,323-05-9962
bank_3,1,308,108-98-4320
bank_3,1,309,626-47-4624
bank_3,1,310,253-30-1941
bank_3,1,311,642-41-1174
bank_3,1,312,040-01-9337
bank_3,1,313,342-16-6565
bank_3,1,314,469-44-0100
bank_3,1,315,497-27-2854
bank_3,1,316,829-92-4920
bank_3,1,317,065-96-1050
bank_3,1,318,248-32-4672
bank_3,1,319,121-11-0716
bank_3,1,320,501-17-9088
bank_3,1,321,234-97-3081
bank_3,1,322,446-18-0400
bank_3,1,323,111-40-1839
bank_3,1,324,890-75-9114
bank_3,1,325,187-34-1368
bank_3,1,326,325-19-6089
bank_3,1,327,275-36-7294
bank_3,1,328,793-34-6012
bank_3,1,329,587-95-1860
bank_3,1,330,892-48-6991
bank_3,1,331,505-04-3719
bank_3,1,332,587-26-2340
bank_3,1,333,681-08-9589
bank_3,1,334,140-47-1036
bank_3,1,335,070-30-4245
bank_3,1,336,641-60-0162
bank_3,1,337,062-85-1354
bank_3,1,338,355-74-2198
bank_3,1,339,450-56-5439
bank_3,1,340,729-39-4107
bank_3,1,341,680-98-4999
bank_3,1,342,278-67-2368
bank_3,1,343,386-63-2059
bank_3,1,344,583-40-0331
bank_3,1,345,739-15-3420
bank_3,1,346,781-38-4344
bank_3,1,347,235-07-3651
bank_3,1,348,327-08-7755
bank_3,1,349,410-79-5123
bank_3,1,350,667-75-5331
bank_3,1,351,881-55-2850
bank_3,1,352,056-79-1932
bank_3,1,353,018-09-5504
bank_3,1,354,128-83-3050
bank_3,1,355,418-94-8447
bank_3,1,356,301-38-0507
bank_3,1,357,799-16-8954
bank_3,1,358,060-97-9761
bank_3,1,359,620-81-4168
bank_3,1,360,526-11-8132
bank_3,1,361,084-51-3858
bank_3,1,362,711-11-2276
bank_3,1,363,359-20-6297
bank_3,1,364,623-52-5487
bank_3,1,365,795-24-2497
bank_3,1,366,354-61-7911
bank_3,1,367,130-23-8302
bank_3,1,368,723-96-5105
bank_3,1,369,301-88-0925
bank_3,1,370,048-57-6198
bank_3,1,371,193-87-9948
bank_3,1,372,253-18-9678
bank_3,1,373,658-87-2278
bank_3,1,374,288-98-8527
bank_3,1,375,715-96-4924
bank_3,1,376,856-56-1637
bank_3,1,377,101-40-0745
bank_3,1,378,426-47-6919
bank_3,1,379,434-93-3050
bank_3,1,380,738-79-1356
bank_3,1,381,418-13-1417
bank_3,1,382,725-07-5656
bank_3,1,383,205-99-5646
bank_3,1,384,828-48-1255
bank_3,1,385,848-73-4992
bank_3,1,386,231-83-4310
bank_3,1,387,717-55-8696
bank_3,1,388,852-66-0773
bank_3,1,389,481-55-0904
bank_3,1,390,224-09-0530
bank_3,1,391,248-28-1461
bank_3,1,392,238-28-2716
bank_3,1,393,813-43-0628
bank_3,1,394,587-64-5432
bank_3,1,395,241-74-0751
bank_3,1,396,184-69-3858
bank_3,1,397,593-14-7081
bank_3,1,398,624-82-4606
bank_3,1,399,055-23-6106
bank_3,1,400,390-95-0227
bank_3,1,401,653-41-9928
bank_3,1,402,474-36-6057
bank_3,1,403,234-49-4256
bank_3,1,404,756-61-5524
bank_3,1,405,693-87-6613
bank_3,1,406,580-87-2964
bank_3,1,407,789-82-8007
bank_3,1,408,059-03-6069
bank_3,1,409,302-40-9262
bank_3,1,410,085-81-5922
bank_3,1,411,866-92-8457
bank_3,1,412,110-33-1353
bank_3,1,413,485-26-7547
bank_3,1,414,242-56-4550
bank_3,1,415,188-08-4317
bank_3,1,416,307-56-6810
bank_3,1,417,512-21-6129
bank_3,1,418,067-81-2839
bank_3,1,419,701-32-2656
bank_3,1,420,066-81-3812
bank_3,1,421,408-88-6303
bank_3,1,422,382-21-6956
bank_3,1,423,741-12-8601
bank_3,1,424,470-67-6399
bank_3,1,425,680-43-8157
bank_3,1,426,585-40-7001
bank_3,1,427,227-75-6047
bank_3,1,428,609-24-6765
bank_3,1,429,638-01-3486
bank_3,1,430,159-36-5339
bank_3,1,431,813-12-1246
bank_3,1,432,589-89-5281
bank_3,1,433,466-66-3834
bank_3,1,434,647-54-2687
bank_3,1,435,604-17-3810
bank_3,1,436,600-57-1374
bank_3,1,437,718-83-7747
bank_3,1,438,544-46-9124
bank_3,1,439,424-53-9722
bank_3,1,440,861-19-8743
bank_3,1,441,397-27-4510
bank_3,1,442,699-93-2918
bank_3,1,443,269-19-9612
bank_3,1,444,793-50-5150
bank_3,1,445,816-75-3295
bank_3,1,446,575-57-3045
