bank_id,branch_id,acct_id,initial_deposit
bank_4,1,225,85973.21
bank_4,1,226,92730.83
bank_4,1,227,73755.5
bank_4,1,228,55017.71
bank_4,1,229,86359.63
bank_4,1,230,62346.43
bank_4,1,231,80454.11
bank_4,1,232,77991.41
bank_4,1,233,69455.16
bank_4,1,234,82774.94
bank_4,1,235,69270.86
bank_4,1,236,54805.54
bank_4,1,237,93023.65
bank_4,1,238,92343.35
bank_4,1,239,64147.39
bank_4,1,240,77999.94
bank_4,1,241,56725.92
bank_4,1,242,86900.87
bank_4,1,243,72765.45
bank_4,1,244,69155.71
bank_4,1,245,96572.73
bank_4,1,246,91377.06
bank_4,1,247,92146.29
bank_4,1,248,90314.21
bank_4,1,249,86344.61
bank_4,1,250,95162.64
bank_4,1,251,65968.53
bank_4,1,252,95977.81
bank_4,1,253,70770.43
bank_4,1,254,87653.85
bank_4,1,255,67372.22
bank_4,1,256,73557.84
bank_4,1,257,62440.16
bank_4,1,258,55858.48
bank_4,1,259,66023.03
bank_4,1,260,52681.35
bank_4,1,261,65631.12
bank_4,1,262,66349.35
bank_4,1,263,53870.14
bank_4,1,264,78742.39
bank_4,1,265,92063.59
bank_4,1,266,80524.83
bank_4,1,267,55225.85
bank_4,1,268,62473.31
bank_4,1,269,64817.31
bank_4,1,270,65607.83
bank_4,1,271,86437.53
bank_4,1,272,70971.31
bank_4,1,273,53186.64
bank_4,1,274,84772.1
bank_4,1,275,61323.24
bank_4,1,276,99568.07
bank_4,1,277,51163.46
bank_4,1,278,90992.29
bank_4,1,279,75527.78
bank_4,1,280,63302.37
bank_4,1,281,57672.83
bank_4,1,282,60181.05
bank_4,1,283,64308.96
bank_4,1,284,53191.07
bank_4,1,285,93307.34
bank_4,1,286,61096.74
bank_4,1,287,53340.87
bank_4,1,288,74584.51
bank_4,1,289,56503.76
bank_4,1,290,67706.55
bank_4,1,291,93745.53
bank_4,1,292,93335.26
bank_4,1,293,97529.72
bank_4,1,294,82425.67
bank_4,1,295,93821.13
bank_4,1,296,73226.72
bank_4,1,297,80840.54
bank_4,1,298,80418.83
bank_4,1,299,98094.05
bank_4,1,300,95943.65
bank_4,1,301,99390.11
bank_4,1,302,96611.22
bank_4,1,303,60870.71
bank_4,1,304,98007.69
bank_4,1,305,53693.36
bank_4,1,306,63873.0
bank_4,1,307,89608.98
bank_4,1,308,99892.16
bank_4,1,309,55805.3
bank_4,1,310,65062.16
bank_4,1,311,73371.9
bank_4,1,312,69242.0
bank_4,1,313,59724.37
bank_4,1,314,62492.96
bank_4,1,315,90541.26
bank_4,1,316,52670.98
bank_4,1,317,90804.87
bank_4,1,318,66794.62
bank_4,1,319,84071.92
bank_4,1,320,91700.72
bank_4,1,321,81052.63
bank_4,1,322,62089.57
bank_4,1,323,84825.67
bank_4,1,324,82845.6
bank_4,1,325,95916.74
bank_4,1,326,64679.12
bank_4,1,327,51785.35
bank_4,1,328,58689.05
bank_4,1,329,98363.72
bank_4,1,330,81776.95
bank_4,1,331,70863.06
bank_4,1,332,84368.35
bank_4,1,333,66644.15
bank_4,1,334,55879.92
bank_4,1,335,79792.98
bank_4,1,336,95639.18
bank_4,1,337,53790.84
bank_4,1,338,68895.31
bank_4,1,339,73555.74
bank_4,1,340,80262.21
bank_4,1,341,97392.64
bank_4,1,342,92155.19
bank_4,1,343,98420.41
bank_4,1,344,73659.45
bank_4,1,345,70508.22
bank_4,1,346,87854.39
bank_4,1,347,60915.03
bank_4,1,348,70708.95
bank_4,1,349,58531.47
bank_4,1,350,54967.21
bank_4,1,351,89314.75
bank_4,1,352,50871.16
bank_4,1,353,85142.06
bank_4,1,354,90843.88
bank_4,1,355,96872.52
bank_4,1,356,91654.16
bank_4,1,357,90450.74
bank_4,1,358,97634.71
bank_4,1,359,69329.94
bank_4,1,360,61710.05
bank_4,1,361,55630.28
bank_4,1,362,57517.76
bank_4,1,363,58187.94
bank_4,1,364,68682.68
bank_4,1,365,78451.94
bank_4,1,366,55232.74
bank_4,1,367,88037.12
bank_4,1,368,90496.23
bank_4,1,369,51317.65
bank_4,1,370,70406.66
bank_4,1,371,63411.1
bank_4,1,372,97793.66
bank_4,1,373,88599.17
bank_4,1,374,75570.0
bank_4,1,375,77237.38
bank_4,1,376,54437.37
bank_4,1,377,67667.13
bank_4,1,378,89643.41
bank_4,1,379,53343.67
bank_4,1,380,67348.09
bank_4,1,381,90120.07
bank_4,1,382,75092.46
bank_4,1,383,84001.47
bank_4,1,384,70290.39
bank_4,1,385,54523.38
bank_4,1,386,82714.8
bank_4,1,387,75569.67
bank_4,1,388,80879.6
bank_4,1,389,51826.03
bank_4,1,390,51386.63
bank_4,1,391,96389.24
bank_4,1,392,94399.01
bank_4,1,393,75537.47
bank_4,1,394,70559.03
bank_4,1,395,54889.62
bank_4,1,396,91696.51
bank_4,1,397,89228.23
bank_4,1,398,82858.04
bank_4,1,399,90115.15
bank_4,1,400,74729.61
bank_4,1,401,91733.64
bank_4,1,402,58717.45
bank_4,1,403,53437.19
bank_4,1,404,77385.13
bank_4,1,405,77916.61
bank_4,1,406,78948.21
bank_4,1,407,61515.15
bank_4,1,408,69694.36
bank_4,1,409,56049.64
bank_4,1,410,90628.73
bank_4,1,411,92370.59
bank_4,1,412,82424.39
bank_4,1,413,98321.39
bank_4,1,414,81424.82
bank_4,1,415,96776.68
bank_4,1,416,90342.12
bank_4,1,417,94740.55
bank_4,1,418,68567.25
bank_4,1,419,54687.6
bank_4,1,420,57271.9
bank_4,1,421,82019.13
bank_4,1,422,89491.85
bank_4,1,423,72084.99
bank_4,1,424,89607.2
bank_4,1,425,83978.93
bank_4,1,426,60239.61
bank_4,1,427,59452.01
bank_4,1,428,60071.69
bank_4,1,429,63377.21
bank_4,1,430,62611.31
bank_4,1,431,77225.63
bank_4,1,432,61887.15
bank_4,1,433,78666.26
bank_4,1,434,81070.03
bank_4,1,435,89874.79
bank_4,1,436,83110.4
bank_4,1,437,88167.6
bank_4,1,438,74330.46
bank_4,1,439,51401.0
bank_4,1,440,66564.61
bank_4,1,441,81346.79
bank_4,1,442,74036.67
bank_4,1,443,95950.29
bank_4,1,444,59154.44
bank_4,1,445,51577.92
bank_4,1,446,72035.05
bank_4,1,447,61090.78
bank_4,1,448,92241.71
bank_4,1,449,77023.53
bank_4,1,450,85779.26
bank_4,1,451,82300.75
bank_4,1,452,61672.4
bank_4,1,453,70284.66
bank_4,1,454,92239.18
bank_4,1,455,62099.19
bank_4,1,456,96558.44
bank_4,1,457,90255.65
bank_4,1,458,75505.01
bank_4,1,459,77063.74
bank_4,1,460,75561.64
bank_4,1,461,85755.92
bank_4,1,462,82023.06
bank_4,1,463,90781.7
bank_4,1,464,76273.32
bank_4,1,465,94721.44
bank_4,1,466,54127.61
bank_4,1,467,89488.09
bank_4,1,468,94022.78
bank_4,1,469,89458.2
bank_4,1,470,55928.43
bank_4,1,471,75773.52
bank_4,1,472,56365.98
bank_4,1,473,83279.15
bank_4,1,474,79284.81
bank_4,1,475,85195.06
bank_4,1,476,83014.51
bank_4,1,477,77162.63
bank_4,1,478,87200.84
bank_4,1,479,97610.02
bank_4,1,480,66563.09
bank_4,1,481,64045.02
bank_4,1,482,95706.76
bank_4,1,483,79393.67
bank_4,1,484,53363.9
bank_4,1,485,65628.97
bank_4,1,486,68971.16
bank_4,1,487,73271.39
bank_4,1,488,80641.71
bank_4,1,489,64417.9
bank_4,1,490,55095.07
bank_4,1,491,73637.25
bank_4,1,492,97191.52
bank_4,1,493,60668.35
bank_4,1,494,87518.86
bank_4,1,495,54883.37
bank_4,1,496,75616.41
bank_4,1,497,75801.49
bank_4,1,498,59497.19
bank_4,1,499,78602.17
bank_4,1,500,94805.83
bank_4,1,501,92173.92
bank_4,1,502,95861.93
bank_4,1,503,63329.56
bank_4,1,504,87204.05
bank_4,1,505,88584.3
bank_4,1,506,53961.39
bank_4,1,507,95095.85
bank_4,1,508,86373.56
bank_4,1,509,87208.0
bank_4,1,510,59532.78
bank_4,1,511,56397.65
bank_4,1,512,82468.53
bank_4,1,513,98445.27
bank_4,1,514,74318.68
bank_4,1,515,97160.43
bank_4,1,516,67923.57
bank_4,1,517,72738.09
bank_4,1,518,62640.27
bank_4,1,519,87569.96
bank_4,1,520,99581.05
bank_4,1,521,66395.75
bank_4,1,522,94302.48
bank_4,1,523,62202.62
bank_4,1,524,50868.63
bank_4,1,525,56646.56
bank_4,1,526,53579.04
bank_4,1,527,71334.27
bank_4,1,528,86594.14
bank_4,1,529,54006.51
bank_4,1,530,78777.45
bank_4,1,531,62984.63
bank_4,1,532,67319.24
bank_4,1,533,90196.68
bank_4,1,534,93733.69
bank_4,1,535,83704.75
bank_4,1,536,87233.89
bank_4,1,537,97357.8
bank_4,1,538,78378.49
bank_4,1,539,92135.58
bank_4,1,540,57486.26
bank_4,1,541,93430.99
bank_4,1,542,52234.66
bank_4,1,543,51073.8
bank_4,1,544,61349.41
bank_4,1,545,89774.84
bank_4,1,546,85459.72
bank_4,1,547,94026.33
bank_4,1,548,67125.53
bank_4,1,549,94547.69
bank_4,1,550,90726.4
bank_4,1,551,71729.08
bank_4,1,552,92860.74
bank_4,1,553,66327.26
bank_4,1,554,79683.84
bank_4,1,555,61498.58
bank_4,1,556,64039.28
bank_4,1,557,87762.52
bank_4,1,558,94457.81
bank_4,1,559,50179.15
bank_4,1,560,90812.99
bank_4,1,561,92007.16
bank_4,1,562,98633.65
bank_4,1,563,83689.44
bank_4,1,564,56872.44
bank_4,1,565,97644.47
bank_4,1,566,94298.41
bank_4,1,567,87238.55
bank_4,1,568,75433.31
bank_4,1,569,83841.9
bank_4,1,570,78738.63
bank_4,1,571,75257.65
bank_4,1,572,54353.61
bank_4,1,573,69274.95
bank_4,1,574,69628.04
bank_4,1,575,72893.99
bank_4,1,576,91298.36
bank_4,1,577,64964.92
bank_4,1,578,55408.73
bank_4,1,579,60188.12
bank_4,1,580,77859.98
bank_4,1,581,70127.28
bank_4,1,582,98498.95
bank_4,1,583,56400.17
bank_4,1,584,75804.56
bank_4,1,585,90276.36
bank_4,1,586,64333.52
bank_4,1,587,94652.96
bank_4,1,588,91311.6
bank_4,1,589,70990.78
bank_4,1,590,88041.94
bank_4,1,591,71405.5
bank_4,1,592,89159.13
bank_4,1,593,66898.07
bank_4,1,594,78248.96
bank_4,1,595,70419.05
bank_4,1,596,64357.21
bank_4,1,597,72717.21
bank_4,1,598,70780.45
bank_4,1,599,85884.13
bank_4,1,600,61734.7
bank_4,1,601,97275.44
bank_4,1,602,87474.66
bank_4,1,603,87526.63
bank_4,1,604,69918.71
bank_4,1,605,94893.12
bank_4,1,606,78268.2
bank_4,1,607,94613.68
bank_4,1,608,73747.87
bank_4,1,609,98222.6
bank_4,1,610,63359.83
bank_4,1,611,60409.23
bank_4,1,612,61318.48
bank_4,1,613,68100.9
bank_4,1,614,88950.45
bank_4,1,615,52284.02
bank_4,1,616,80706.4
bank_4,1,617,65590.75
bank_4,1,618,74585.57
bank_4,1,619,64819.16
bank_4,1,620,69848.9
bank_4,1,621,70926.7
bank_4,1,622,56181.46
bank_4,1,623,87087.22
bank_4,1,624,67225.33
bank_4,1,625,54718.16
bank_4,1,626,90831.05
bank_4,1,627,60878.06
bank_4,1,628,86282.77
bank_4,1,629,79752.45
bank_4,1,630,51896.01
bank_4,1,631,97320.89
bank_4,1,632,98518.09
bank_4,1,633,86616.25
bank_4,1,634,54653.48
bank_4,1,635,84868.13
bank_4,1,636,59602.99
bank_4,1,637,73167.91
bank_4,1,638,74772.15
bank_4,1,639,62725.68
bank_4,1,640,91220.82
bank_4,1,641,56237.21
bank_4,1,642,73911.07
bank_4,1,643,80266.34
bank_4,1,644,87689.09
bank_4,1,645,93029.48
bank_4,1,646,78542.08
bank_4,1,647,98523.01
bank_4,1,648,53145.46
bank_4,1,649,66818.03
bank_4,1,650,90318.47
bank_4,1,651,61012.88
bank_4,1,652,70644.05
bank_4,1,653,71868.88
bank_4,1,654,76140.5
bank_4,1,655,56735.79
bank_4,1,656,88048.11
bank_4,1,657,98900.3
bank_4,1,658,81846.76
bank_4,1,659,84705.92
bank_4,1,660,62692.74
bank_4,1,661,59846.14
bank_4,1,662,67491.74
bank_4,1,663,64152.14
bank_4,1,664,70582.26
bank_4,1,665,76743.96
bank_4,1,666,75058.19
bank_4,1,667,82154.23
bank_4,1,668,61658.62
bank_4,1,669,58135.02
bank_4,1,670,61806.6
bank_4,1,671,54747.93
bank_4,1,672,64224.46
bank_4,1,673,62876.16
bank_4,1,674,78041.4
bank_4,1,675,89335.9
bank_4,1,676,64178.19
bank_4,1,677,80691.1
bank_4,1,678,66227.39
bank_4,1,679,55221.99
bank_4,1,680,69909.35
bank_4,1,681,53787.31
bank_4,1,682,76767.56
bank_4,1,683,99340.75
bank_4,1,684,51072.61
bank_4,1,685,74188.49
bank_4,1,686,61034.8
bank_4,1,687,97816.48
bank_4,1,688,71117.54
bank_4,1,689,79865.22
bank_4,1,690,69450.45
bank_4,1,691,71819.0
bank_4,1,692,54140.1
bank_4,1,693,64170.69
bank_4,1,694,92503.41
bank_4,1,695,72526.13
bank_4,1,696,85913.72
bank_4,1,697,64228.47
bank_4,1,698,90300.75
bank_4,1,699,81618.03
bank_4,1,700,99538.62
bank_4,1,701,66244.47
bank_4,1,702,61768.4
bank_4,1,703,62643.21
bank_4,1,704,73788.35
bank_4,1,705,92542.82
bank_4,1,706,90897.61
bank_4,1,707,55100.6
bank_4,1,708,85500.33
bank_4,1,709,58332.7
bank_4,1,710,84296.91
bank_4,1,711,74810.5
bank_4,1,712,76847.12
bank_4,1,713,89859.27
bank_4,1,714,68527.09
bank_4,1,715,75219.75
bank_4,1,716,79232.99
bank_4,1,717,79000.94
bank_4,1,718,72985.56
bank_4,1,719,65968.49
bank_4,1,720,63877.85
bank_4,1,721,87009.85
bank_4,1,722,87661.12
bank_4,1,723,91092.15
bank_4,1,724,66576.29
bank_4,1,725,92901.79
bank_4,1,726,58134.47
bank_4,1,727,65755.29
bank_4,1,728,81165.61
bank_4,1,729,71841.33
bank_4,1,730,86012.74
bank_4,1,731,83347.42
bank_4,1,732,82428.88
bank_4,1,733,73599.51
bank_4,1,734,53436.15
bank_4,1,735,92709.8
bank_4,1,736,63960.89
bank_4,1,737,52464.31
bank_4,1,738,77210.96
bank_4,1,739,75264.68
bank_4,1,740,52062.45
bank_4,1,741,75554.53
bank_4,1,742,88335.33
bank_4,1,743,78482.51
bank_4,1,744,87113.13
bank_4,1,745,63727.53
bank_4,1,746,78361.94
bank_4,1,747,86769.55
bank_4,1,748,50401.04
bank_4,1,749,56894.11
bank_4,1,750,92739.57
bank_4,1,751,83525.71
bank_4,1,752,86349.61
bank_4,1,753,64347.67
bank_4,1,754,72033.19
bank_4,1,755,74814.38
bank_4,1,756,50661.28
bank_4,1,757,56079.38
bank_4,1,758,58661.26
bank_4,1,759,52464.26
bank_4,1,760,62435.54
bank_4,1,761,51900.66
bank_4,1,762,68946.87
bank_4,1,763,59790.53
bank_4,1,764,75074.59
bank_4,1,765,64411.54
bank_4,1,766,76716.34
bank_4,1,767,80361.92
bank_4,1,768,89342.58
bank_4,1,769,80787.57
bank_4,1,770,70276.17
bank_4,1,771,84069.14
bank_4,1,772,95306.83
bank_4,1,773,95264.98
bank_4,1,774,82597.84
bank_4,1,775,55957.26
bank_4,1,776,80523.66
bank_4,1,777,79087.84
bank_4,1,778,89903.27
bank_4,1,779,78284.02
bank_4,1,780,54898.66
bank_4,1,781,90593.17
bank_4,1,782,72978.58
bank_4,1,783,78913.13
bank_4,1,784,67601.33
bank_4,1,785,70542.94
bank_4,1,786,52185.99
bank_4,1,787,75376.15
bank_4,1,788,76655.07
bank_4,1,789,91208.64
bank_4,1,790,68015.42
bank_4,1,791,59691.54
bank_4,1,792,98820.5
bank_4,1,793,92974.5
bank_4,1,794,63538.98
bank_4,1,795,97964.35
bank_4,1,796,57510.17
bank_4,1,797,55885.04
bank_4,1,798,90676.7
bank_4,1,799,51485.76
bank_4,1,800,50548.64
bank_4,1,801,98411.54
bank_4,1,802,53947.86
bank_4,1,803,86861.62
bank_4,1,804,63665.71
bank_4,1,805,78547.26
bank_4,1,806,73888.03
bank_4,1,807,57148.38
bank_4,1,808,55152.39
bank_4,1,809,80752.89
bank_4,1,810,60575.95
bank_4,1,811,77657.03
bank_4,1,812,59293.71
bank_4,1,813,90171.49
bank_4,1,814,78608.43
bank_4,1,815,94396.34
bank_4,1,816,64636.5
bank_4,1,817,57403.52
bank_4,1,818,98012.45
bank_4,1,819,80757.5
bank_4,1,820,59520.46
bank_4,1,821,60682.45
bank_4,1,822,58670.82
bank_4,1,823,84948.1
bank_4,1,824,88307.91
bank_4,1,825,64861.8
bank_4,1,826,60955.36
bank_4,1,827,57701.1
bank_4,1,828,94061.57
bank_4,1,829,84127.46
bank_4,1,830,51314.41
bank_4,1,831,92175.51
bank_4,1,832,54618.42
bank_4,1,833,55486.46
bank_4,1,834,85320.91
bank_4,1,835,77948.63
bank_4,1,836,52197.01
bank_4,1,837,70783.95
bank_4,1,838,62099.58
bank_4,1,839,54786.74
bank_4,1,840,73270.03
bank_4,1,841,57476.19
bank_4,1,842,71533.64
bank_4,1,843,86630.24
bank_4,1,844,77993.23
bank_4,1,845,91404.03
bank_4,1,846,92091.07
bank_4,1,847,66556.89
bank_4,1,848,79756.61
bank_4,1,849,59415.04
bank_4,1,850,67375.14
bank_4,1,851,70524.74
bank_4,1,852,60430.49
bank_4,1,853,90075.59
bank_4,1,854,82707.06
bank_4,1,855,80010.19
bank_4,1,856,69837.59
bank_4,1,857,57293.19
bank_4,1,858,61015.89
bank_4,1,859,59802.75
bank_4,1,860,89524.93
bank_4,1,861,53010.3
bank_4,1,862,89517.42
bank_4,1,863,73342.6
bank_4,1,864,86570.74
bank_4,1,865,91942.86
bank_4,1,866,81932.04
bank_4,1,867,80988.41
bank_4,1,868,59435.09
bank_4,1,869,61236.41
bank_4,1,870,82547.42
bank_4,1,871,97038.46
bank_4,1,872,76823.4
bank_4,1,873,50878.07
bank_4,1,874,92382.67
bank_4,1,875,95500.54
bank_4,1,876,56920.21
bank_4,1,877,69890.58
bank_4,1,878,85705.87
bank_4,1,879,71632.17
bank_4,1,880,73426.25
bank_4,1,881,90044.13
bank_4,1,882,89755.38
bank_4,1,883,76005.41
bank_4,1,884,83900.28
bank_4,1,885,65110.27
bank_4,1,886,79140.31
bank_4,1,887,81656.97
bank_4,1,888,62780.34
bank_4,1,889,51482.11
bank_4,1,890,91432.5
bank_4,1,891,68695.89
bank_4,1,892,99320.1
bank_4,1,893,55686.14
bank_4,1,894,79369.9
bank_4,1,895,99367.27
bank_4,1,896,54736.77
bank_4,1,897,75062.65
bank_4,1,898,74997.99
bank_4,1,899,69475.16
bank_4,1,900,63609.23
bank_4,1,901,69048.35
bank_4,1,902,97841.44
bank_4,1,903,50422.38
bank_4,1,904,56794.51
bank_4,1,905,69655.77
bank_4,1,906,63359.72
bank_4,1,907,82569.7
bank_4,1,908,92843.5
bank_4,1,909,76329.79
bank_4,1,910,63947.21
bank_4,1,911,85550.0
bank_4,1,912,56712.84
bank_4,1,913,75716.75
bank_4,1,914,98472.79
bank_4,1,915,86880.88
bank_4,1,916,96450.03
bank_4,1,917,99062.59
bank_4,1,918,52988.12
bank_4,1,919,91242.25
bank_4,1,920,73617.78
bank_4,1,921,60953.99
bank_4,1,922,72511.94
bank_4,1,923,58431.79
bank_4,1,924,80081.41
bank_4,1,925,76571.21
bank_4,1,926,58140.65
bank_4,1,927,90183.79
bank_4,1,928,86492.32
bank_4,1,929,51216.63
bank_4,1,930,74003.71
bank_4,1,931,88899.5
bank_4,1,932,81788.55
bank_4,1,933,79133.84
bank_4,1,934,95786.54
bank_4,1,935,70905.22
bank_4,1,936,84921.11
bank_4,1,937,92414.76
bank_4,1,938,51506.32
bank_4,1,939,70003.19
bank_4,1,940,58147.67
bank_4,1,941,95169.76
bank_4,1,942,76266.07
bank_4,1,943,89688.42
bank_4,1,944,52913.6
bank_4,1,945,78992.53
bank_4,1,946,58473.84
bank_4,1,947,74171.19
bank_4,1,948,64557.14
bank_4,1,949,77395.92
bank_4,1,950,55882.97
bank_4,1,951,79158.74
bank_4,1,952,51228.03
bank_4,1,953,80395.0
bank_4,1,954,97627.88
bank_4,1,955,58990.16
bank_4,1,956,87992.91
bank_4,1,957,89558.16
bank_4,1,958,83437.13
bank_4,1,959,92012.38
bank_4,1,960,79852.93
bank_4,1,961,85873.34
bank_4,1,962,66025.99
bank_4,1,963,95812.41
bank_4,1,964,85608.83
bank_4,1,965,82882.14
bank_4,1,966,67091.54
bank_4,1,967,83996.64
bank_4,1,968,80099.02
bank_4,1,969,72007.31
bank_4,1,970,77874.31
bank_4,1,971,93824.24
bank_4,1,972,71810.52
bank_4,1,973,66714.16
bank_4,1,974,83061.71
bank_4,1,975,54729.15
bank_4,1,976,92313.02
bank_4,1,977,94850.65
bank_4,1,978,85388.09
bank_4,1,979,93476.5
bank_4,1,980,88477.18
bank_4,1,981,59833.09
bank_4,1,982,82066.77
bank_4,1,983,77344.67
bank_4,1,984,86386.68
bank_4,1,985,72499.67
bank_4,1,986,88617.38
bank_4,1,987,67687.91
bank_4,1,988,58736.82
bank_4,1,989,51829.67
bank_4,1,990,61591.46
bank_4,1,991,87951.48
bank_4,1,992,93068.94
bank_4,1,993,85726.35
bank_4,1,994,66832.82
bank_4,1,995,92640.91
