acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
20,C_8020,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96462.59,1,bank_4,,,,,,US,,,,,,
21,C_8021,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50524.2,1,bank_4,,,,,,US,,,,,,
22,C_8022,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57375.59,1,bank_4,,,,,,US,,,,,,
23,C_8023,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83433.95,1,bank_4,,,,,,US,,,,,,
24,C_8024,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85749.13,1,bank_4,,,,,,US,,,,,,
25,C_8025,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67632.0,1,bank_4,,,,,,US,,,,,,
26,C_8026,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71364.85,1,bank_4,,,,,,US,,,,,,
27,C_8027,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68157.92,1,bank_4,,,,,,US,,,,,,
28,C_8028,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53146.4,1,bank_4,,,,,,US,,,,,,
29,C_8029,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78535.46,1,bank_4,,,,,,US,,,,,,
30,C_8030,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67510.71,1,bank_4,,,,,,US,,,,,,
31,C_8031,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99682.02,1,bank_4,,,,,,US,,,,,,
32,C_8032,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67103.13,1,bank_4,,,,,,US,,,,,,
33,C_8033,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73043.98,1,bank_4,,,,,,US,,,,,,
34,C_8034,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99263.88,1,bank_4,,,,,,US,,,,,,
35,C_8035,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87010.29,1,bank_4,,,,,,US,,,,,,
36,C_8036,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85136.94,1,bank_4,,,,,,US,,,,,,
37,C_8037,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87296.58,1,bank_4,,,,,,US,,,,,,
38,C_8038,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81112.44,1,bank_4,,,,,,US,,,,,,
39,C_8039,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91897.91,1,bank_4,,,,,,US,,,,,,
40,C_8040,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56619.01,1,bank_4,,,,,,US,,,,,,
41,C_8041,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86575.84,1,bank_4,,,,,,US,,,,,,
42,C_8042,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68927.29,1,bank_4,,,,,,US,,,,,,
43,C_8043,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77900.45,1,bank_4,,,,,,US,,,,,,
44,C_8044,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92946.18,1,bank_4,,,,,,US,,,,,,
45,C_8045,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87365.98,1,bank_4,,,,,,US,,,,,,
46,C_8046,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82639.12,1,bank_4,,,,,,US,,,,,,
47,C_8047,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97920.75,1,bank_4,,,,,,US,,,,,,
48,C_8048,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71138.33,1,bank_4,,,,,,US,,,,,,
49,C_8049,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51214.25,1,bank_4,,,,,,US,,,,,,
50,C_8050,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98064.47,1,bank_4,,,,,,US,,,,,,
51,C_8051,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70419.94,1,bank_4,,,,,,US,,,,,,
52,C_8052,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80332.36,1,bank_4,,,,,,US,,,,,,
53,C_8053,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91594.98,1,bank_4,,,,,,US,,,,,,
54,C_8054,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89205.87,1,bank_4,,,,,,US,,,,,,
55,C_8055,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60665.34,1,bank_4,,,,,,US,,,,,,
56,C_8056,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59825.15,1,bank_4,,,,,,US,,,,,,
57,C_8057,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86586.11,1,bank_4,,,,,,US,,,,,,
58,C_8058,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70657.61,1,bank_4,,,,,,US,,,,,,
59,C_8059,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81386.91,1,bank_4,,,,,,US,,,,,,
60,C_8060,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86682.59,1,bank_4,,,,,,US,,,,,,
61,C_8061,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83825.35,1,bank_4,,,,,,US,,,,,,
62,C_8062,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86762.26,1,bank_4,,,,,,US,,,,,,
63,C_8063,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66530.86,1,bank_4,,,,,,US,,,,,,
64,C_8064,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81477.24,1,bank_4,,,,,,US,,,,,,
65,C_8065,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97773.13,1,bank_4,,,,,,US,,,,,,
66,C_8066,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50098.25,1,bank_4,,,,,,US,,,,,,
67,C_8067,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99021.26,1,bank_4,,,,,,US,,,,,,
68,C_8068,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68590.66,1,bank_4,,,,,,US,,,,,,
69,C_8069,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63906.81,1,bank_4,,,,,,US,,,,,,
70,C_8070,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84268.05,1,bank_4,,,,,,US,,,,,,
71,C_8071,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61602.79,1,bank_4,,,,,,US,,,,,,
72,C_8072,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61023.88,1,bank_4,,,,,,US,,,,,,
73,C_8073,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85133.05,1,bank_4,,,,,,US,,,,,,
74,C_8074,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79386.4,1,bank_4,,,,,,US,,,,,,
75,C_8075,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82552.27,1,bank_4,,,,,,US,,,,,,
76,C_8076,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94278.04,1,bank_4,,,,,,US,,,,,,
77,C_8077,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50843.57,1,bank_4,,,,,,US,,,,,,
78,C_8078,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69807.1,1,bank_4,,,,,,US,,,,,,
79,C_8079,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64640.56,1,bank_4,,,,,,US,,,,,,
80,C_8080,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91924.62,1,bank_4,,,,,,US,,,,,,
81,C_8081,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70281.98,1,bank_4,,,,,,US,,,,,,
82,C_8082,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68053.79,1,bank_4,,,,,,US,,,,,,
83,C_8083,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80130.67,1,bank_4,,,,,,US,,,,,,
84,C_8084,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79153.3,1,bank_4,,,,,,US,,,,,,
85,C_8085,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56188.37,1,bank_4,,,,,,US,,,,,,
86,C_8086,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89359.28,1,bank_4,,,,,,US,,,,,,
87,C_8087,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96747.51,1,bank_4,,,,,,US,,,,,,
88,C_8088,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88022.57,1,bank_4,,,,,,US,,,,,,
89,C_8089,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66633.8,1,bank_4,,,,,,US,,,,,,
90,C_8090,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66724.39,1,bank_4,,,,,,US,,,,,,
91,C_8091,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54707.34,1,bank_4,,,,,,US,,,,,,
92,C_8092,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58913.38,1,bank_4,,,,,,US,,,,,,
93,C_8093,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93730.58,1,bank_4,,,,,,US,,,,,,
94,C_8094,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59506.53,1,bank_4,,,,,,US,,,,,,
95,C_8095,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72398.25,1,bank_4,,,,,,US,,,,,,
96,C_8096,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58221.6,1,bank_4,,,,,,US,,,,,,
97,C_8097,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83748.88,1,bank_4,,,,,,US,,,,,,
98,C_8098,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59273.38,1,bank_4,,,,,,US,,,,,,
99,C_8099,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89863.36,1,bank_4,,,,,,US,,,,,,
100,C_8100,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52751.0,1,bank_4,,,,,,US,,,,,,
101,C_8101,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65259.57,1,bank_4,,,,,,US,,,,,,
102,C_8102,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58080.72,1,bank_4,,,,,,US,,,,,,
103,C_8103,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76856.34,1,bank_4,,,,,,US,,,,,,
104,C_8104,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66335.52,1,bank_4,,,,,,US,,,,,,
105,C_8105,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80785.47,1,bank_4,,,,,,US,,,,,,
106,C_8106,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78604.51,1,bank_4,,,,,,US,,,,,,
107,C_8107,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66307.01,1,bank_4,,,,,,US,,,,,,
108,C_8108,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51958.28,1,bank_4,,,,,,US,,,,,,
109,C_8109,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66153.8,1,bank_4,,,,,,US,,,,,,
110,C_8110,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55719.99,1,bank_4,,,,,,US,,,,,,
111,C_8111,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99370.36,1,bank_4,,,,,,US,,,,,,
112,C_8112,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74015.13,1,bank_4,,,,,,US,,,,,,
113,C_8113,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91437.93,1,bank_4,,,,,,US,,,,,,
114,C_8114,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92460.24,1,bank_4,,,,,,US,,,,,,
115,C_8115,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78869.05,1,bank_4,,,,,,US,,,,,,
116,C_8116,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63815.35,1,bank_4,,,,,,US,,,,,,
117,C_8117,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78701.89,1,bank_4,,,,,,US,,,,,,
118,C_8118,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90504.83,1,bank_4,,,,,,US,,,,,,
119,C_8119,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62100.7,1,bank_4,,,,,,US,,,,,,
120,C_8120,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63551.14,1,bank_4,,,,,,US,,,,,,
121,C_8121,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83281.05,1,bank_4,,,,,,US,,,,,,
122,C_8122,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86650.03,1,bank_4,,,,,,US,,,,,,
123,C_8123,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50063.8,1,bank_4,,,,,,US,,,,,,
124,C_8124,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81468.58,1,bank_4,,,,,,US,,,,,,
125,C_8125,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74746.05,1,bank_4,,,,,,US,,,,,,
126,C_8126,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83108.3,1,bank_4,,,,,,US,,,,,,
127,C_8127,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88163.96,1,bank_4,,,,,,US,,,,,,
128,C_8128,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51380.87,1,bank_4,,,,,,US,,,,,,
129,C_8129,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50195.69,1,bank_4,,,,,,US,,,,,,
130,C_8130,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58797.72,1,bank_4,,,,,,US,,,,,,
131,C_8131,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68070.52,1,bank_4,,,,,,US,,,,,,
132,C_8132,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74742.59,1,bank_4,,,,,,US,,,,,,
133,C_8133,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77725.48,1,bank_4,,,,,,US,,,,,,
134,C_8134,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88691.06,1,bank_4,,,,,,US,,,,,,
135,C_8135,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70195.89,1,bank_4,,,,,,US,,,,,,
136,C_8136,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96629.63,1,bank_4,,,,,,US,,,,,,
137,C_8137,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89101.22,1,bank_4,,,,,,US,,,,,,
138,C_8138,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98108.24,1,bank_4,,,,,,US,,,,,,
139,C_8139,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91643.13,1,bank_4,,,,,,US,,,,,,
140,C_8140,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86847.47,1,bank_4,,,,,,US,,,,,,
141,C_8141,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73118.08,1,bank_4,,,,,,US,,,,,,
142,C_8142,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99699.02,1,bank_4,,,,,,US,,,,,,
143,C_8143,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68451.2,1,bank_4,,,,,,US,,,,,,
144,C_8144,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58154.13,1,bank_4,,,,,,US,,,,,,
145,C_8145,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93982.84,1,bank_4,,,,,,US,,,,,,
146,C_8146,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73095.25,1,bank_4,,,,,,US,,,,,,
147,C_8147,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93181.9,1,bank_4,,,,,,US,,,,,,
148,C_8148,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73339.3,1,bank_4,,,,,,US,,,,,,
149,C_8149,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91933.3,1,bank_4,,,,,,US,,,,,,
150,C_8150,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53911.38,1,bank_4,,,,,,US,,,,,,
151,C_8151,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52569.89,1,bank_4,,,,,,US,,,,,,
152,C_8152,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73134.05,1,bank_4,,,,,,US,,,,,,
153,C_8153,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91104.75,1,bank_4,,,,,,US,,,,,,
154,C_8154,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91638.57,1,bank_4,,,,,,US,,,,,,
155,C_8155,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55633.89,1,bank_4,,,,,,US,,,,,,
156,C_8156,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57652.35,1,bank_4,,,,,,US,,,,,,
157,C_8157,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83189.14,1,bank_4,,,,,,US,,,,,,
158,C_8158,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57831.49,1,bank_4,,,,,,US,,,,,,
159,C_8159,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78390.7,1,bank_4,,,,,,US,,,,,,
160,C_8160,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56242.99,1,bank_4,,,,,,US,,,,,,
161,C_8161,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71605.81,1,bank_4,,,,,,US,,,,,,
162,C_8162,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67135.88,1,bank_4,,,,,,US,,,,,,
163,C_8163,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68576.78,1,bank_4,,,,,,US,,,,,,
164,C_8164,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74855.02,1,bank_4,,,,,,US,,,,,,
165,C_8165,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96917.86,1,bank_4,,,,,,US,,,,,,
166,C_8166,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52998.19,1,bank_4,,,,,,US,,,,,,
167,C_8167,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56245.12,1,bank_4,,,,,,US,,,,,,
168,C_8168,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98589.13,1,bank_4,,,,,,US,,,,,,
169,C_8169,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72898.35,1,bank_4,,,,,,US,,,,,,
170,C_8170,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74699.76,1,bank_4,,,,,,US,,,,,,
171,C_8171,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77026.91,1,bank_4,,,,,,US,,,,,,
172,C_8172,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79817.04,1,bank_4,,,,,,US,,,,,,
173,C_8173,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50814.31,1,bank_4,,,,,,US,,,,,,
174,C_8174,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96333.67,1,bank_4,,,,,,US,,,,,,
175,C_8175,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84843.95,1,bank_4,,,,,,US,,,,,,
176,C_8176,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86298.8,1,bank_4,,,,,,US,,,,,,
177,C_8177,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96585.99,1,bank_4,,,,,,US,,,,,,
178,C_8178,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55477.44,1,bank_4,,,,,,US,,,,,,
179,C_8179,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75329.72,1,bank_4,,,,,,US,,,,,,
180,C_8180,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61504.63,1,bank_4,,,,,,US,,,,,,
181,C_8181,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62396.95,1,bank_4,,,,,,US,,,,,,
182,C_8182,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51246.7,1,bank_4,,,,,,US,,,,,,
