acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
22,ArthurPerry,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94941.91,1,bank_0,Arthur,Perry,07408 Jerry Trail,Hunterville,NE,US,74689,M,1969-12-12,009-50-6182,,
23,RobertJones,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84199.2,1,bank_0,Robert,Jones,6607 Sharp Common,Chadstad,AK,US,45779,M,1964-11-24,867-33-2138,,
24,AshleyCarpenter,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73607.14,1,bank_0,Ashley,Carpenter,1754 Anthony Fords,Matthewport,OH,US,83851,F,1963-06-24,163-60-9388,,
25,JuanYang,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55035.06,1,bank_0,Juan,Yang,35833 Kelly Manor,Port Davidtown,CA,US,92535,M,1946-03-17,107-56-3215,,
26,RebeccaHill,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71708.59,1,bank_0,Rebecca,Hill,5137 Walsh Pines Apt. 660,Haydenmouth,IL,US,49206,F,1961-03-09,444-98-7934,,
27,PaulPhillips,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80544.35,1,bank_0,Paul,Phillips,762 Reynolds Gateway,Petersonhaven,MI,US,61113,M,1984-03-14,631-11-2884,,
28,DianaRiggs,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95650.55,1,bank_0,Diana,Riggs,703 Wilson Roads Suite 892,Mccarthyfort,TX,US,65732,F,1992-12-13,416-24-3241,,
29,KimberlyWilson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98330.32,1,bank_0,Kimberly,Wilson,46896 Garcia Glen,Justinborough,CO,US,05147,F,1946-01-08,662-17-1664,,
30,CalebMartinez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73850.49,1,bank_0,Caleb,Martinez,64482 Amanda Loop,Figueroaview,NV,US,49234,M,1979-11-23,702-50-3379,,
31,StephenSmith,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93265.5,1,bank_0,Stephen,Smith,84576 Thomas Square Suite 707,Douglasfort,RI,US,28775,M,1942-12-18,641-42-7889,,
32,AshleyMurray,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63024.62,1,bank_0,Ashley,Murray,160 Williams River,West Morganport,IN,US,18940,F,1992-05-16,727-40-8041,,
33,RebeccaGonzales,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90251.39,1,bank_0,Rebecca,Gonzales,6627 Alexandria Curve,East Sean,MS,US,56506,F,1996-02-18,536-46-7747,,
34,RaymondAndrade,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77434.97,1,bank_0,Raymond,Andrade,0312 Brown Route,East Cheryl,CO,US,92896,M,2000-05-08,850-92-1046,,
35,MatthewTaylor,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50702.09,1,bank_0,Matthew,Taylor,886 Henry Squares,Lewisview,AZ,US,07389,M,1952-04-22,561-27-9202,,
36,JosephLee,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85985.23,1,bank_0,Joseph,Lee,683 Lee Rest,New Nicolemouth,ND,US,60236,M,2002-01-10,124-07-3940,,
37,BradGarcia,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69941.18,1,bank_0,Brad,Garcia,34448 Scott Key Apt. 048,North Stevenmouth,MT,US,65195,M,1972-07-25,033-15-7497,,
38,RichardDawson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91242.25,1,bank_0,Richard,Dawson,79168 Williams Falls Apt. 732,Sarahmouth,CT,US,73515,M,2002-06-12,854-97-5258,,
39,BarbaraBrewer,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83407.66,1,bank_0,Barbara,Brewer,443 David Tunnel Apt. 263,West Nichole,AL,US,97746,F,1977-09-01,306-22-5041,,
40,RobinMcdowell,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50057.14,1,bank_0,Robin,Mcdowell,84331 Leonard Fort Suite 749,East Lisa,NY,US,43477,F,1966-03-14,778-58-6293,,
41,MarkLester,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74678.89,1,bank_0,Mark,Lester,123 Hudson Square,East Jessica,IN,US,50912,M,1965-04-12,065-78-6214,,
42,DavidMunoz,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93380.14,1,bank_0,David,Munoz,957 Parker Forges,Lake Natasha,WA,US,63535,M,1978-05-20,713-31-7349,,
43,HeatherHenry,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62195.54,1,bank_0,Heather,Henry,6030 Barber Gateway Suite 734,Emilyport,MI,US,75682,F,1977-12-09,151-79-4497,,
44,JamesOrtiz,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66260.22,1,bank_0,James,Ortiz,03510 Stanton Manors,East Shane,MI,US,41389,M,1953-04-07,719-43-3721,,
45,CarolMiller,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93523.56,1,bank_0,Carol,Miller,91662 Vincent Road Apt. 153,East Sonya,GA,US,97862,F,1994-10-29,811-68-0354,,
46,VanessaMejia,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59553.35,1,bank_0,Vanessa,Mejia,07154 Stephen Parkways Suite 265,Lindafurt,ME,US,70013,F,2002-07-05,592-13-5683,,
47,KelliHughes,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78375.54,1,bank_0,Kelli,Hughes,076 Richard Park Apt. 040,Erinshire,WI,US,38482,F,1987-12-01,372-02-7438,,
48,LindsayArcher,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61930.8,1,bank_0,Lindsay,Archer,19539 Martin Ways Apt. 509,New Ericstad,LA,US,82514,F,1961-03-12,736-95-3900,,
49,TravisThompson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98377.01,1,bank_0,Travis,Thompson,072 Noble Stravenue,Browningview,RI,US,25097,M,1946-01-02,818-34-9737,,
50,EvanPeterson,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90158.97,1,bank_0,Evan,Peterson,188 Fischer Grove,Justinchester,VT,US,37258,M,1958-10-18,034-93-5897,,
51,AlecMoss,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72398.48,1,bank_0,Alec,Moss,08296 Marshall Camp Suite 930,Allisonburgh,ID,US,83195,M,1965-05-07,220-81-3230,,
52,ToddKing,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54022.29,1,bank_0,Todd,King,2619 Young Station,Shieldsville,GA,US,58237,M,2004-01-28,148-50-5895,,
53,KristyRamirez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66002.73,1,bank_0,Kristy,Ramirez,514 Travis Track Suite 366,Rowefurt,AZ,US,76875,F,1972-11-21,205-52-9427,,
54,MichaelLarson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75397.03,1,bank_0,Michael,Larson,8201 Ward Cliff Apt. 187,West Sarahtown,MO,US,16920,M,1993-04-07,461-21-2906,,
55,DakotaGreen,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96641.69,1,bank_0,Dakota,Green,022 Renee Squares Apt. 808,Herringstad,OR,US,11353,M,1946-09-20,365-36-6485,,
56,SusanTaylor,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55452.89,1,bank_0,Susan,Taylor,8727 Benjamin Prairie Apt. 805,East Deborahmouth,IA,US,60619,F,1976-10-06,759-60-6530,,
57,BrandySchaefer,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77563.36,1,bank_0,Brandy,Schaefer,185 Lisa Common,South Cathyshire,MA,US,50054,F,1976-02-04,099-68-4866,,
58,StevenAvila,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85328.07,1,bank_0,Steven,Avila,59306 Holly Underpass,Buckburgh,CA,US,54008,M,1944-11-25,358-56-1375,,
59,RachelReese,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77372.05,1,bank_0,Rachel,Reese,2074 Stacy Circles Suite 110,Andrewfurt,UT,US,86147,F,2002-04-08,730-05-7836,,
60,CaitlynMaxwell,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90723.34,1,bank_0,Caitlyn,Maxwell,08640 Mary Common Suite 517,East Reginaport,AL,US,49874,F,1964-03-16,889-85-4331,,
61,ShawnTaylor,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77014.18,1,bank_0,Shawn,Taylor,507 Williams Garden,Markbury,IN,US,21947,M,2000-12-30,597-22-6807,,
62,RachelBarnes,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98191.93,1,bank_0,Rachel,Barnes,90622 Anthony Islands,North Brandonville,RI,US,19859,F,1994-03-11,741-02-9781,,
63,JenniferPerkins,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80159.28,1,bank_0,Jennifer,Perkins,325 Amanda Cliffs Apt. 695,South Paulabury,MS,US,29996,F,2003-08-01,475-06-7411,,
64,JeffreyGarcia,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79380.85,1,bank_0,Jeffrey,Garcia,580 Mcdowell Harbor Apt. 956,New Natalieton,VT,US,51937,M,1943-01-19,131-97-2055,,
65,JamieWilliams,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72249.45,1,bank_0,Jamie,Williams,25762 Gill Creek Suite 525,Mccoyton,KS,US,23687,F,1990-06-16,315-59-3432,,
66,RichardGardner,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79814.34,1,bank_0,Richard,Gardner,646 Michael Curve,New Michaeltown,OK,US,52719,M,1972-10-07,210-89-2650,,
67,GraceMason,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69245.06,1,bank_0,Grace,Mason,32308 Lori Knolls,Jennifermouth,DE,US,54092,F,1993-11-09,248-28-6322,,
68,LindaBush,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78782.55,1,bank_0,Linda,Bush,8436 Myers Mountains,Tamichester,CT,US,90080,F,1951-09-16,515-43-8341,,
69,ThomasHoffman,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64516.48,1,bank_0,Thomas,Hoffman,9261 Alex Lake,Floresmouth,OR,US,91816,M,1958-07-03,567-05-9924,,
70,KrystalHendricks,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59469.57,1,bank_0,Krystal,Hendricks,202 Franklin Fords,Ericksonfurt,AK,US,77497,F,1950-05-13,012-46-5768,,
71,KristiBaker,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59336.48,1,bank_0,Kristi,Baker,79148 Pierce Lock Suite 423,Erikberg,CA,US,09478,F,1973-10-05,678-48-4130,,
72,TimothyHansen,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80638.66,1,bank_0,Timothy,Hansen,2512 Mackenzie Dam,North Antonio,OH,US,92223,M,1992-08-17,757-34-6231,,
73,DwayneGonzalez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82832.97,1,bank_0,Dwayne,Gonzalez,03374 Walker Park Suite 851,West Ashleybury,MN,US,50460,M,1999-10-19,661-91-2566,,
74,StevenMartinez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73826.55,1,bank_0,Steven,Martinez,6921 Kelly Ways Suite 355,Ramirezfurt,WI,US,94134,M,1960-06-28,738-79-1356,,
75,KatelynEdwards,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54491.22,1,bank_0,Katelyn,Edwards,257 Daniel Lights,Marshallmouth,RI,US,29422,F,1987-03-15,102-15-6151,,
76,AlfredBenton,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87880.2,1,bank_0,Alfred,Benton,5636 Barbara Canyon,Davisborough,MD,US,23906,M,1948-12-03,303-57-8417,,
77,DanielCherry,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93838.52,1,bank_0,Daniel,Cherry,19931 Gonzalez Alley,Jonesburgh,IN,US,54951,M,1967-03-20,886-95-9624,,
78,JordanMartinez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96169.05,1,bank_0,Jordan,Martinez,95557 Caitlin Course Suite 114,Lake Donaldberg,IL,US,75628,M,1986-02-21,893-53-1568,,
79,JillianBarron,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92123.01,1,bank_0,Jillian,Barron,87727 Anderson Glens Suite 198,Loribury,IA,US,46513,F,1973-12-05,042-96-9387,,
80,GeorgeHowell,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94908.66,1,bank_0,George,Howell,63477 Jeremy Haven Suite 792,East Kevinhaven,TX,US,16590,M,1945-03-29,625-70-8852,,
81,StevenDuncan,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96154.12,1,bank_0,Steven,Duncan,3673 Peter Turnpike Suite 835,New Sandra,PA,US,76875,M,1970-10-06,001-67-8811,,
82,StephenMorgan,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77030.0,1,bank_0,Stephen,Morgan,37958 Aaron Circle Apt. 379,Lake Gabrielle,WV,US,68097,M,1970-03-08,897-46-2325,,
83,ChristineRichardson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69564.8,1,bank_0,Christine,Richardson,8576 Branch Island,Jonesbury,DE,US,99020,F,1951-10-29,159-21-4629,,
84,JasonTodd,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85264.17,1,bank_0,Jason,Todd,16996 Cynthia Skyway Apt. 874,Stephensland,PA,US,96246,M,1974-10-04,252-70-1454,,
85,DennisDavis,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63781.71,1,bank_0,Dennis,Davis,90985 Steven Creek,Ramirezbury,MS,US,98277,M,1975-09-18,410-79-5123,,
86,NatashaWeaver,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90581.44,1,bank_0,Natasha,Weaver,87656 Darryl Rest Apt. 201,Wrightview,MS,US,15630,F,1964-08-15,490-41-4431,,
87,JohnMeyer,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92474.3,1,bank_0,John,Meyer,70452 Forbes Courts,Mosesland,OK,US,14157,M,1976-08-29,143-13-9743,,
88,DestinyBeck,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94751.95,1,bank_0,Destiny,Beck,83236 Chelsea Summit Suite 524,Terriside,ID,US,28821,F,1972-12-01,314-51-7799,,
89,BrandonShaw,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79490.06,1,bank_0,Brandon,Shaw,545 Christopher Bridge,Lindaburgh,KY,US,26900,M,1976-02-12,887-48-3215,,
90,WilliamValdez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97488.24,1,bank_0,William,Valdez,97524 Courtney Spring,Anthonytown,KY,US,10485,M,2000-06-27,017-56-5818,,
91,JessicaJackson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78984.75,1,bank_0,Jessica,Jackson,824 Kristi Manor,Brandiview,ND,US,64660,F,2001-09-30,107-48-0611,,
92,ChristopherEaton,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72528.16,1,bank_0,Christopher,Eaton,0314 Madison Crossroad Suite 058,Martinezbury,LA,US,35700,M,1968-09-24,337-82-5447,,
93,StanleyPerkins,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83012.27,1,bank_0,Stanley,Perkins,23422 Stephens Falls,Port Lori,VT,US,21058,M,1957-10-14,379-01-6364,,
94,JosephNolan,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99812.89,1,bank_0,Joseph,Nolan,407 Bryan Expressway,Wagnerborough,ND,US,69462,M,1974-10-15,207-23-6606,,
95,HeatherHoward,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95847.06,1,bank_0,Heather,Howard,330 William Cliff,Wrightberg,SC,US,67306,F,1960-11-25,342-16-6565,,
96,JamieRiley,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89666.25,1,bank_0,Jamie,Riley,420 Roman Village Apt. 965,Turnerberg,LA,US,92380,F,2003-05-12,197-67-1241,,
97,RichardLee,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54118.65,1,bank_0,Richard,Lee,933 Robinson Passage Apt. 829,Starkview,ME,US,60297,M,2002-11-26,062-85-1354,,
98,LawrenceHebert,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80639.16,1,bank_0,Lawrence,Hebert,39140 Sheila Ferry,Lake Michael,KY,US,01682,M,1987-02-15,862-34-8862,,
99,MaryCarr,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74322.21,1,bank_0,Mary,Carr,67551 Casey Squares Apt. 209,Michaelborough,MS,US,26297,F,1962-12-14,180-95-7380,,
100,LisaRivera,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81507.37,1,bank_0,Lisa,Rivera,06902 Robert Isle,Lake Bryan,MD,US,86618,F,1992-01-23,864-77-5361,,
101,KatrinaHerrera,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92253.88,1,bank_0,Katrina,Herrera,621 Mary Summit,Phillipsville,WV,US,56307,F,1959-01-26,769-92-1614,,
102,AnthonyGutierrez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62151.78,1,bank_0,Anthony,Gutierrez,021 Cruz Orchard,West Crystalberg,UT,US,51886,M,1985-01-16,809-68-5084,,
103,ShawnFowler,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86574.46,1,bank_0,Shawn,Fowler,282 Brianna Extension Apt. 974,Johnnyfurt,AL,US,83909,M,1999-11-26,112-64-9276,,
104,MichaelRuiz,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55856.71,1,bank_0,Michael,Ruiz,215 Joy Islands,West Beth,CO,US,49393,M,1955-04-27,763-91-0319,,
105,AndrewNewman,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61023.03,1,bank_0,Andrew,Newman,7668 Arnold Path,East Douglasfurt,NY,US,41577,M,1951-04-24,894-21-1058,,
106,PaulaJohnson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89729.15,1,bank_0,Paula,Johnson,494 Mays Ways,Moralesmouth,TN,US,82072,F,1972-12-27,881-80-7873,,
107,JohnAvila,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66626.81,1,bank_0,John,Avila,8039 Thomas Land Suite 938,New Williamton,MI,US,05710,M,1966-02-11,281-25-3456,,
108,LauraGood,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90795.65,1,bank_0,Laura,Good,37520 Fox Expressway Suite 497,North Jasmine,PA,US,88434,F,1953-01-10,133-69-2035,,
109,MarcusThomas,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55030.38,1,bank_0,Marcus,Thomas,663 James Garden,West Sydney,OR,US,49268,M,1972-03-23,656-58-2112,,
110,DaleAnthony,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57317.92,1,bank_0,Dale,Anthony,289 Patricia Mission Suite 329,Catherineland,NM,US,28064,M,1961-03-20,283-28-2634,,
111,AmyMelendez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84883.53,1,bank_0,Amy,Melendez,33928 Miller Parkway,Haleychester,MD,US,88806,F,1991-10-08,808-42-1833,,
112,DavidWilliams,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52261.7,1,bank_0,David,Williams,49874 Farrell Orchard Suite 311,New Veronicashire,MA,US,96567,M,1996-10-19,682-16-2324,,
113,BlakeVillanueva,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78693.3,1,bank_0,Blake,Villanueva,96299 Joshua Estate Apt. 932,East Jonathan,ME,US,19541,M,1991-03-16,780-42-1900,,
