acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
45,JohnOrtiz,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84637.44,1,bank_2,John,Ortiz,979 Williamson Crossing Suite 148,Danielton,AZ,US,62935,M,1995-09-17,406-69-9544,,
46,RobinPerez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74829.4,1,bank_2,Robin,Perez,847 Gonzales Estate,Port Michelletown,HI,US,76023,F,1951-09-06,105-57-6985,,
47,AngelWalter,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97085.61,1,bank_2,Angel,Walter,8286 Munoz Mountains Apt. 244,Burkeborough,NM,US,18718,M,1969-09-04,726-61-3824,,
48,JoshuaCarroll,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51888.03,1,bank_2,Joshua,Carroll,866 Daniel Flats,West Justinbury,MA,US,79929,M,1949-05-29,307-85-2688,,
49,BonnieMelton,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95386.85,1,bank_2,Bonnie,Melton,78305 Howard Trail Apt. 987,North Courtneyton,TX,US,53442,F,1985-08-08,451-39-9855,,
50,AlejandroMay,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87102.82,1,bank_2,Alejandro,May,233 Walker Radial,North Courtneyberg,WI,US,98544,M,1964-06-17,198-09-3032,,
51,JenniferWood,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60124.67,1,bank_2,Jennifer,Wood,352 Perez Square,Harristown,OH,US,63512,F,1965-12-30,409-53-1497,,
52,ErikaBurns,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64623.35,1,bank_2,Erika,Burns,7406 Brandon Point Suite 840,Nancyburgh,IA,US,46539,F,1967-09-04,348-30-9671,,
53,GabrielleHicks,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93195.62,1,bank_2,Gabrielle,Hicks,771 Mikayla Centers Apt. 724,Martinezbury,TN,US,10738,F,1989-07-27,198-68-7246,,
54,SusanCarpenter,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55187.31,1,bank_2,Susan,Carpenter,225 Holly Club,Wrightstad,NE,US,48190,F,1959-06-02,275-36-7294,,
55,CristinaKlein,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63514.71,1,bank_2,Cristina,Klein,27279 Miller Causeway Apt. 413,Port Markshire,TN,US,54142,F,1984-06-21,211-18-3623,,
56,LindaLee,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57533.77,1,bank_2,Linda,Lee,0816 Haley Extension Apt. 625,New Danahaven,MT,US,07899,F,1957-12-07,536-52-9194,,
57,VictorDudley,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60465.68,1,bank_2,Victor,Dudley,8572 Jose Crossroad,Josephmouth,IL,US,28297,M,1965-06-20,847-71-3225,,
58,JefferyAdams,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56519.08,1,bank_2,Jeffery,Adams,66694 Eric Stravenue Suite 488,South Stephanieville,VT,US,21652,M,1947-08-03,819-78-1768,,
59,RebeccaPowell,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67355.17,1,bank_2,Rebecca,Powell,06902 Morgan Camp Suite 316,Danielville,MN,US,06218,F,1980-12-07,725-16-6287,,
60,ChristinaKnight,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93656.13,1,bank_2,Christina,Knight,75025 Carter Parks Suite 096,Victoriaview,CA,US,10662,F,1981-05-13,714-43-3903,,
61,MichaelMedina,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79648.69,1,bank_2,Michael,Medina,036 Perez Trace,Port Christina,FL,US,81407,M,1957-12-23,588-91-9493,,
62,DanielMcknight,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57959.22,1,bank_2,Daniel,Mcknight,632 Martin Fort Suite 781,Brittanyland,OK,US,50099,M,1973-10-31,036-80-7415,,
63,StephanieWright,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55237.44,1,bank_2,Stephanie,Wright,69436 Leah Island Apt. 314,Anthonytown,AR,US,84765,F,1967-05-11,638-82-5354,,
64,MelindaSantos,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99899.2,1,bank_2,Melinda,Santos,521 William Station,Georgemouth,IA,US,30261,F,1961-12-23,546-95-4867,,
65,ElizabethSmith,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62619.19,1,bank_2,Elizabeth,Smith,2721 Dawn Plaza,Gutierrezberg,VA,US,61365,F,1966-07-01,051-66-3916,,
66,JaredJimenez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64330.45,1,bank_2,Jared,Jimenez,0603 Castaneda Pines Suite 458,Frederickton,NM,US,45057,M,2003-12-14,391-14-5196,,
67,NicholasSherman,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59286.19,1,bank_2,Nicholas,Sherman,289 Jacob Rest Apt. 283,Timothyhaven,DE,US,55833,M,1965-11-19,084-98-0933,,
68,MirandaRamirez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63951.48,1,bank_2,Miranda,Ramirez,14945 Anthony Square Apt. 590,Malikborough,RI,US,69741,F,2000-01-17,553-04-6374,,
69,AmandaHarris,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97230.67,1,bank_2,Amanda,Harris,601 Gross Prairie Apt. 055,Port Anthony,NV,US,57695,F,1955-02-16,511-43-7932,,
70,TinaWalter,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68554.73,1,bank_2,Tina,Walter,8081 Hopkins Avenue Suite 315,Garciaside,KY,US,19566,F,1941-11-22,132-77-1494,,
71,MaryHernandez,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70683.04,1,bank_2,Mary,Hernandez,03279 Watson Corners,North Alan,LA,US,56428,F,1983-09-22,725-52-2949,,
72,EdwardWright,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66716.79,1,bank_2,Edward,Wright,9869 Alexandra Brooks,Patriciamouth,NY,US,34414,M,1978-02-20,039-58-2382,,
73,LauraKelly,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79788.66,1,bank_2,Laura,Kelly,59734 Zimmerman Underpass,Lake Jerry,SD,US,00980,F,1998-07-11,073-28-7809,,
74,ElizabethBonilla,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76231.03,1,bank_2,Elizabeth,Bonilla,67392 Dalton Center,West Betty,OR,US,99017,F,1996-08-12,692-65-2046,,
75,RileyTodd,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63033.0,1,bank_2,Riley,Todd,31418 Dean Wells Suite 038,Gonzaleston,WV,US,95735,M,1980-05-19,275-20-4996,,
76,LisaLeach,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55383.56,1,bank_2,Lisa,Leach,99788 Aaron Shoal,Lake Maryborough,OR,US,07962,F,1993-12-28,109-22-6929,,
77,StephanieFields,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77735.5,1,bank_2,Stephanie,Fields,30045 Harry Springs Apt. 045,Davidland,AZ,US,30343,F,1952-10-25,003-77-9554,,
78,ColinOlson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77869.37,1,bank_2,Colin,Olson,06626 Amanda Spurs Apt. 159,Lake Davidville,CO,US,27861,M,1955-01-28,382-80-9252,,
79,RhondaKing,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52828.87,1,bank_2,Rhonda,King,03504 Cooley Key,Pamelafurt,OK,US,88505,F,1991-03-24,112-64-4720,,
80,AllisonJames,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67073.97,1,bank_2,Allison,James,31868 Erik Canyon,Erictown,MD,US,77393,F,1970-08-04,651-80-9853,,
81,FaithReed,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71207.61,1,bank_2,Faith,Reed,2101 Winters Oval Apt. 993,East Susan,NJ,US,47740,F,1993-09-07,243-08-5495,,
82,KathyConway,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74195.33,1,bank_2,Kathy,Conway,78712 Sherman Spur,West Sarah,MN,US,03999,F,1960-01-12,231-60-7700,,
83,PeggySmith,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65880.89,1,bank_2,Peggy,Smith,48892 Dixon Extension,North Tamaraborough,AR,US,47392,F,1988-09-21,101-76-6096,,
84,JoshuaMurray,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83470.47,1,bank_2,Joshua,Murray,399 Wise Glen Suite 009,South Alyssa,DC,US,71366,M,1978-10-22,059-05-3497,,
85,JacquelineJoyce,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90063.39,1,bank_2,Jacqueline,Joyce,62372 Warren Walks Suite 011,Port Margaret,IA,US,14386,F,1942-05-20,097-97-6562,,
86,BriannaMathis,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55966.12,1,bank_2,Brianna,Mathis,55716 Danielle Skyway Apt. 007,Jasonville,VA,US,92006,F,1968-11-15,376-62-1146,,
87,RossWhitney,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71092.94,1,bank_2,Ross,Whitney,885 Smith Views,Jonesville,TX,US,94885,M,1961-11-15,560-51-5386,,
88,TimothyWade,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83380.91,1,bank_2,Timothy,Wade,75424 Clark Valleys,North Kimberly,TN,US,52737,M,1996-03-06,273-23-3075,,
89,AnthonyBenjamin,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79629.67,1,bank_2,Anthony,Benjamin,43352 Wilson Port Apt. 312,New Joseph,KY,US,42859,M,1944-10-08,865-89-3999,,
90,LeroyStout,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93620.78,1,bank_2,Leroy,Stout,571 Davis Underpass Apt. 389,Foleyside,SD,US,10529,M,1992-11-14,005-25-2559,,
91,StephenFranklin,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93523.83,1,bank_2,Stephen,Franklin,5655 Zachary Streets Apt. 544,New Zachary,LA,US,58002,M,1988-07-08,657-12-5856,,
92,GregoryBarrera,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77274.77,1,bank_2,Gregory,Barrera,00867 Sims Port Apt. 104,West Melissa,LA,US,51485,M,1993-07-25,031-36-1406,,
93,DakotaGreen,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94394.75,1,bank_2,Dakota,Green,249 Reese Run,New Mary,NE,US,25612,M,2001-01-06,858-47-7284,,
94,LoriYates,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90327.01,1,bank_2,Lori,Yates,392 Marie Plaza,Patriciafort,UT,US,05018,F,1962-03-04,549-06-8413,,
95,NicoleRodriguez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57512.84,1,bank_2,Nicole,Rodriguez,28997 Trevor Orchard Apt. 259,Hendrickstown,AK,US,09463,F,1999-02-09,555-80-8639,,
96,KarenWalker,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50462.73,1,bank_2,Karen,Walker,11449 Michael Mall,Christopherchester,IN,US,94053,F,1976-08-11,268-54-1635,,
97,KarenSaunders,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69323.67,1,bank_2,Karen,Saunders,59156 Gregory Fall,West Kenneth,MI,US,82114,F,1945-08-14,378-90-2492,,
98,KristinJones,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68252.33,1,bank_2,Kristin,Jones,34617 Smith Mills,East Robert,NE,US,33476,F,1992-02-18,800-78-5621,,
99,NicholasSmith,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51409.18,1,bank_2,Nicholas,Smith,790 Troy Hill Suite 579,Rodriguezfurt,MN,US,75839,M,1954-03-11,516-45-9913,,
100,MikaylaRamirez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90521.22,1,bank_2,Mikayla,Ramirez,24442 Francis Grove Suite 110,Maryport,KS,US,53838,F,1954-07-22,591-91-2183,,
101,AshleyBeck,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75817.58,1,bank_2,Ashley,Beck,164 Matthew Tunnel Suite 628,West James,NH,US,53320,F,1964-03-23,639-64-0152,,
102,JeffreyGamble,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98798.96,1,bank_2,Jeffrey,Gamble,2070 Elizabeth Glens Apt. 810,North Yvonne,OK,US,59271,M,1950-09-27,797-93-2102,,
103,TracyGarcia,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91674.62,1,bank_2,Tracy,Garcia,0709 Jesse Ways Apt. 624,North Ryanborough,WI,US,37101,F,1961-04-14,738-69-3399,,
104,SherryElliott,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90391.4,1,bank_2,Sherry,Elliott,832 Jennifer Fort,North Sally,ME,US,23128,F,1978-04-13,332-55-6995,,
105,ElizabethMcpherson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69950.89,1,bank_2,Elizabeth,Mcpherson,8338 Megan Court,Jeffmouth,IN,US,11921,F,1980-05-30,209-89-5330,,
106,HeatherThomas,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97171.2,1,bank_2,Heather,Thomas,486 Dominique Via,Virginiatown,VA,US,27326,F,1954-05-06,679-19-3087,,
107,ScottLopez,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85663.98,1,bank_2,Scott,Lopez,111 Michael Stravenue,New Scottbury,WA,US,43335,M,1975-03-25,769-38-7276,,
108,PaulStanley,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55251.86,1,bank_2,Paul,Stanley,58411 Harris Divide,North Williamtown,NY,US,96243,M,1984-01-09,052-44-8037,,
109,RubenGilbert,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77691.07,1,bank_2,Ruben,Gilbert,6115 Davis Points,Jonestown,KY,US,89368,M,1977-11-09,495-50-0349,,
110,JeremyKerr,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60561.91,1,bank_2,Jeremy,Kerr,622 Heidi Lakes Suite 044,North Marymouth,IA,US,23045,M,1984-07-10,123-38-9013,,
111,JonathanTucker,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82123.2,1,bank_2,Jonathan,Tucker,7034 Monica Plaza Suite 901,Ashleymouth,DE,US,90281,M,1957-11-07,899-47-1572,,
112,RaymondHerrera,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70121.97,1,bank_2,Raymond,Herrera,229 Conner Trail,Austinland,NJ,US,35816,M,1962-04-23,103-47-5305,,
113,JeffGonzalez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52051.72,1,bank_2,Jeff,Gonzalez,6856 Tiffany Ramp,New Garyborough,WA,US,11620,M,1962-10-11,819-45-1650,,
