acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
19,MarthaGutierrez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66587.15,1,bank_1,Martha,Gutierrez,1497 Gregory Wall,Kathrynview,MS,US,68180,F,1946-11-07,540-89-5309,,
20,TimothyWood,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95806.18,1,bank_1,Timothy,Wood,4549 Janice Meadow Apt. 106,Jacquelineburgh,CA,US,46755,M,2001-02-13,463-80-6623,,
21,SamanthaHolloway,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96298.46,1,bank_1,Samantha,Holloway,6924 Angela Well,Edwardsfort,ME,US,62012,F,1954-05-24,344-81-8494,,
22,LaurenPerry,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80956.28,1,bank_1,Lauren,Perry,6639 Galvan Forges Suite 881,Richardshire,MN,US,69690,F,1993-03-29,104-94-3552,,
23,CarolWilliams,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85721.45,1,bank_1,Carol,Williams,482 Eric Viaduct Suite 139,Theresaport,TX,US,61095,F,1983-04-11,570-16-5569,,
24,BethLee,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66956.35,1,bank_1,Beth,Lee,355 Victoria Ridges,Byrdtown,VT,US,43860,F,1982-09-30,856-42-5952,,
25,DerrickBrown,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56908.74,1,bank_1,Derrick,Brown,5957 Wright Cove Apt. 937,Lamside,MI,US,30981,M,1994-12-27,229-91-8053,,
26,JamieMoon,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98950.05,1,bank_1,Jamie,Moon,9421 Heather Shores Apt. 126,Lake Candiceport,MI,US,18507,F,1952-11-11,260-54-6715,,
27,LauraStewart,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82851.11,1,bank_1,Laura,Stewart,4406 Thompson Expressway,Stevenshire,MS,US,65452,F,1941-07-30,687-78-4457,,
28,SarahHughes,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63719.38,1,bank_1,Sarah,Hughes,748 Guzman Ways Suite 328,Adkinsborough,MO,US,16520,F,1963-12-06,315-75-9755,,
29,AustinNorton,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98854.18,1,bank_1,Austin,Norton,424 Ivan Greens Apt. 057,New Brianhaven,KS,US,86965,M,1985-01-25,466-58-2006,,
30,JoshuaNguyen,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80448.5,1,bank_1,Joshua,Nguyen,800 Tyler Square,Hatfieldmouth,WV,US,19497,M,1981-07-18,509-63-0062,,
31,ElizabethRichards,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66529.25,1,bank_1,Elizabeth,Richards,19071 Davis Club,Gutierrezland,OH,US,49340,F,1991-09-20,839-81-6910,,
32,RodneyJones,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94790.65,1,bank_1,Rodney,Jones,50571 Sandra Way Apt. 305,Marystad,SD,US,24212,M,1968-03-31,319-60-9088,,
33,SamanthaLivingston,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53895.02,1,bank_1,Samantha,Livingston,47505 Jeremy Route Apt. 385,Stephanieburgh,AL,US,54806,F,1942-05-22,794-96-5373,,
34,KatieDiaz,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90207.68,1,bank_1,Katie,Diaz,42079 Andrew Stream,Michelleberg,WA,US,54712,F,1983-09-03,544-39-9285,,
35,JosephWoods,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57978.95,1,bank_1,Joseph,Woods,70038 Fowler Underpass,Robertstad,MO,US,98837,M,1965-12-19,190-50-7809,,
36,MikeJones,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55383.72,1,bank_1,Mike,Jones,335 Taylor Plain Suite 680,Jeffreymouth,CA,US,96353,M,1994-11-16,366-55-1677,,
37,GeorgeQuinn,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62947.2,1,bank_1,George,Quinn,92098 Keith Burgs Apt. 646,Kimberlyhaven,AR,US,08493,M,1965-01-05,773-70-2510,,
38,DianeSmith,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85741.28,1,bank_1,Diane,Smith,933 Lawrence Forks Apt. 437,Bennettborough,NY,US,35023,F,1957-07-19,452-46-9899,,
39,JuanRivera,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80400.41,1,bank_1,Juan,Rivera,936 Mikayla Cove,Joseside,ND,US,56590,M,1954-08-08,317-97-2868,,
40,DanielleHenry,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71063.92,1,bank_1,Danielle,Henry,512 Richardson Station Suite 477,Oliverton,WV,US,77870,F,1990-07-17,381-30-1290,,
41,GregoryRoss,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57952.31,1,bank_1,Gregory,Ross,10626 Jeremy Rapid Apt. 950,Rowlandborough,CT,US,79616,M,1989-08-20,223-57-3919,,
42,SheriThompson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96187.59,1,bank_1,Sheri,Thompson,13888 Hampton Course,South Aaronville,WV,US,03763,F,1964-11-28,456-21-6328,,
43,JessicaRoss,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88314.26,1,bank_1,Jessica,Ross,4808 Robert Corners,New Jackmouth,CO,US,75342,F,1975-10-06,775-36-8124,,
44,CatherineRoberts,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84313.33,1,bank_1,Catherine,Roberts,080 Matthew Place Apt. 929,North Jesushaven,PA,US,27023,F,1956-12-02,122-55-6680,,
45,MargaretGreen,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90645.45,1,bank_1,Margaret,Green,96553 Clayton View Suite 878,Shirleyberg,OK,US,52605,F,1976-07-22,851-43-9016,,
46,PaulAdams,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88712.26,1,bank_1,Paul,Adams,60063 Lindsey Square,Monicaburgh,KY,US,38546,M,1983-10-24,354-77-8972,,
47,BrittanyFry,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55621.25,1,bank_1,Brittany,Fry,11151 Baker Mountains Suite 923,Michaeltown,PA,US,17166,F,1946-06-15,025-35-9565,,
48,JoelEvans,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88667.71,1,bank_1,Joel,Evans,214 Allen Fort Suite 361,Martinfurt,NE,US,44805,M,1943-11-17,024-54-3758,,
49,CindyLong,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91936.27,1,bank_1,Cindy,Long,2806 Solis Drive Apt. 879,Goldentown,UT,US,44652,F,1964-04-15,328-18-2319,,
50,JessicaPennington,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87337.79,1,bank_1,Jessica,Pennington,396 Richard Estates Suite 925,Brendaton,ID,US,79311,F,1944-10-17,022-39-5302,,
51,NathanSoto,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74113.86,1,bank_1,Nathan,Soto,67516 Miller Burgs Suite 328,New Jeffrey,NC,US,58294,M,1971-09-23,176-42-7508,,
52,LisaMoore,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84322.28,1,bank_1,Lisa,Moore,49857 Christine Freeway,Davidview,OH,US,47309,F,1993-02-16,541-57-9369,,
53,GinaCole,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55000.38,1,bank_1,Gina,Cole,67967 Lindsay Court,Davisborough,WY,US,22374,F,1981-04-04,669-83-1789,,
54,JavierWallace,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88217.27,1,bank_1,Javier,Wallace,7818 Douglas Tunnel,Reneeville,WV,US,36543,M,1996-03-31,360-95-5202,,
55,AndrewGonzalez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63111.39,1,bank_1,Andrew,Gonzalez,83604 Mcdaniel Land,Port Andrew,NV,US,95230,M,1967-12-03,412-26-4392,,
56,RoyKing,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89256.32,1,bank_1,Roy,King,11802 Barajas Motorway,Denisestad,AK,US,37625,M,1974-07-04,146-47-7028,,
57,AngelaBrooks,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81764.2,1,bank_1,Angela,Brooks,517 Kara Inlet Suite 827,Jeffreytown,OR,US,10334,F,1988-09-29,513-32-9441,,
58,RobinMoore,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75453.92,1,bank_1,Robin,Moore,257 Anthony Glen,Jimenezside,IL,US,96679,F,2001-08-29,638-85-1580,,
59,KevinDavis,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76800.86,1,bank_1,Kevin,Davis,6665 Joshua Station,South David,IN,US,29601,M,1981-04-09,029-13-9502,,
60,AndreaRivera,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53736.54,1,bank_1,Andrea,Rivera,265 James Spurs Suite 583,New Aaron,LA,US,89727,F,1973-01-14,746-58-4942,,
61,JacobReyes,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52044.9,1,bank_1,Jacob,Reyes,74661 Fisher Drive,North Julie,ND,US,19219,M,1958-12-28,784-53-3992,,
62,JulieTorres,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50741.24,1,bank_1,Julie,Torres,38172 Smith Square Suite 757,North Sarah,NH,US,17522,F,1985-10-31,642-41-1174,,
63,BrendaOrtiz,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88777.12,1,bank_1,Brenda,Ortiz,38364 Sandra Villages Apt. 244,Levinechester,NC,US,06731,F,1960-01-01,501-69-8009,,
64,KristinePhillips,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56924.77,1,bank_1,Kristine,Phillips,546 Harrison Points Apt. 109,North Andrea,NV,US,13427,F,1996-02-04,618-21-6411,,
65,MelissaVargas,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56143.33,1,bank_1,Melissa,Vargas,801 Peterson Path Suite 812,Lake Branditown,SC,US,58163,F,1977-08-30,168-59-6388,,
66,ElizabethBarnes,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69253.14,1,bank_1,Elizabeth,Barnes,055 Timothy Curve,East Melissa,MI,US,89341,F,1998-11-13,777-45-7526,,
67,VictoriaWalker,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98885.15,1,bank_1,Victoria,Walker,77103 Bauer Mount,East Timothy,VA,US,71639,F,1981-01-10,241-74-0751,,
68,FrankDavis,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94296.21,1,bank_1,Frank,Davis,2237 Gill Road,Danielleborough,WI,US,55813,M,1952-03-02,603-97-9033,,
69,TiffanyAllen,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65664.45,1,bank_1,Tiffany,Allen,216 John Path Apt. 015,Lake Alexisstad,NJ,US,75981,F,1942-04-03,663-56-5020,,
70,AnthonyRoberson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90989.92,1,bank_1,Anthony,Roberson,235 Pena Throughway,West Seanton,TN,US,62755,M,1966-11-20,709-40-6300,,
71,TimothyCobb,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54253.89,1,bank_1,Timothy,Cobb,1387 Davis Harbors,Nataliechester,CO,US,07110,M,1980-06-13,531-18-3521,,
72,KristenWilson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69602.02,1,bank_1,Kristen,Wilson,45909 Hall Ranch,Michelleside,NJ,US,45830,F,1971-10-28,112-88-3987,,
73,AmyClarke,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78960.29,1,bank_1,Amy,Clarke,7099 Wilson Fords,North David,NM,US,99188,F,1995-09-06,520-89-9218,,
74,NicholasJacobs,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99312.35,1,bank_1,Nicholas,Jacobs,27377 Edward Inlet,Kyleborough,NY,US,22308,M,1989-01-16,117-22-8150,,
75,PamelaScott,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52435.35,1,bank_1,Pamela,Scott,3104 Misty Mountain Suite 233,South Patriciaport,HI,US,20279,F,1970-04-02,817-49-7449,,
76,NathanGibbs,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70621.05,1,bank_1,Nathan,Gibbs,17430 Anthony Orchard,Port Christopher,WV,US,10245,M,1988-08-15,593-57-4099,,
77,BrendaYoung,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95980.52,1,bank_1,Brenda,Young,98291 Brandon Junction Suite 696,Galvanmouth,WA,US,14675,F,1963-07-06,355-42-9744,,
78,JeffreyMeyer,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51380.53,1,bank_1,Jeffrey,Meyer,34445 Fleming Groves,New Sheriville,KY,US,08969,M,1969-06-27,308-44-9174,,
79,BryanMoore,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79954.12,1,bank_1,Bryan,Moore,583 Nelson Branch,Port Emilyhaven,KS,US,85722,M,1995-08-12,479-26-3348,,
80,VeronicaSantiago,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69969.69,1,bank_1,Veronica,Santiago,43292 Mason Dale,North Dana,VA,US,96801,F,1965-11-06,503-16-3243,,
81,NicholasScott,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78013.42,1,bank_1,Nicholas,Scott,5921 Wolf Springs,South Allison,OR,US,41442,M,1993-08-18,009-13-1960,,
82,MathewPatton,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85167.47,1,bank_1,Mathew,Patton,01093 Christopher Highway,Stephenfurt,NM,US,99695,M,1981-03-25,550-29-1028,,
83,MarkSmith,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70334.77,1,bank_1,Mark,Smith,266 Williams Plaza,North Jocelyn,WV,US,66686,M,1990-11-16,868-53-2435,,
84,ShannonCox,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94602.61,1,bank_1,Shannon,Cox,9185 Hart River Apt. 221,Hunterchester,PA,US,64875,F,1941-10-01,454-28-3254,,
85,DianaMurphy,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97785.73,1,bank_1,Diana,Murphy,62067 Jessica Views Apt. 789,Fullerstad,GA,US,36331,F,1959-01-23,542-61-1597,,
86,CarolNewman,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99252.96,1,bank_1,Carol,Newman,257 Wade Stream,Watsonfurt,VA,US,53506,F,1980-02-21,158-87-7027,,
87,StephanieMendoza,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52738.92,1,bank_1,Stephanie,Mendoza,1769 Ruiz Fork Suite 305,Coryview,MI,US,08122,F,1969-03-29,521-46-0415,,
88,AlexisWright,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91841.47,1,bank_1,Alexis,Wright,667 Teresa Prairie,Michaelstad,CA,US,49284,F,1994-01-28,550-75-2116,,
89,BiancaHarmon,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93918.63,1,bank_1,Bianca,Harmon,56161 Williams Summit Apt. 535,Port Russell,MO,US,11019,F,2001-03-20,130-23-8302,,
90,TammySullivan,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57270.26,1,bank_1,Tammy,Sullivan,3260 Garcia Mill,Lake Jill,TN,US,87212,F,1947-09-28,540-81-6627,,
91,TeresaColeman,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97071.47,1,bank_1,Teresa,Coleman,3730 Avila Cliff Suite 057,South Dianaside,HI,US,43956,F,1999-01-31,130-39-9665,,
92,JacquelineSmith,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56355.69,1,bank_1,Jacqueline,Smith,0917 Brown Motorway,North Melissa,MS,US,78790,F,1959-10-10,276-88-8763,,
93,BruceKing,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60365.7,1,bank_1,Bruce,King,278 Laura Isle,Williamchester,UT,US,48466,M,1973-08-01,186-49-0131,,
94,JohnEllis,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97777.34,1,bank_1,John,Ellis,265 Tiffany Harbors Suite 783,Michellechester,MA,US,18725,M,1972-11-21,669-04-7706,,
95,AmandaSmith,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91539.16,1,bank_1,Amanda,Smith,2420 Gomez Roads,East Pamela,TX,US,02377,F,1945-10-02,645-74-5542,,
96,AmandaMurphy,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78827.56,1,bank_1,Amanda,Murphy,697 Jessica Centers Suite 147,Jonestown,WV,US,43676,F,1961-12-02,641-75-3141,,
97,TerriWells,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64390.42,1,bank_1,Terri,Wells,4098 Amanda Tunnel Suite 265,Weeksburgh,CA,US,47280,F,1971-04-27,826-16-9638,,
98,StevenSmith,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62635.77,1,bank_1,Steven,Smith,4501 Michael Stravenue,West David,AR,US,05898,M,1989-07-06,108-53-4603,,
99,LaurenJohnson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70156.93,1,bank_1,Lauren,Johnson,1286 Mike Corner Suite 947,Reyesview,AK,US,01202,F,1948-07-18,040-47-4842,,
100,ScottTurner,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50449.67,1,bank_1,Scott,Turner,7287 Caleb Spring Suite 197,South Jesse,LA,US,25143,M,1980-01-16,141-22-9421,,
101,JamesCox,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81817.96,1,bank_1,James,Cox,1942 Jonathan Plaza,Hallville,AZ,US,66333,M,1964-12-30,179-32-1754,,
102,CarrieMcintyre,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52577.51,1,bank_1,Carrie,Mcintyre,501 Jeremy Mountains,Port Marvin,KY,US,96528,F,1992-05-03,120-98-7687,,
103,AndreaLowe,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88692.61,1,bank_1,Andrea,Lowe,701 Morales Inlet Suite 466,North Joshuaton,NC,US,84713,F,1954-04-25,290-23-4436,,
104,LorraineLewis,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53508.18,1,bank_1,Lorraine,Lewis,60094 Anderson Fords,Tinaport,WI,US,60733,F,1966-02-21,540-40-8729,,
105,SharonMann,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50512.72,1,bank_1,Sharon,Mann,438 James Street,Jacksonborough,GA,US,93100,F,1944-10-27,119-14-0432,,
106,DonRoberson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64232.85,1,bank_1,Don,Roberson,12352 Laurie Unions Apt. 342,Thomasmouth,NJ,US,84739,M,1984-07-06,794-35-7530,,
107,MariaFlores,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88634.6,1,bank_1,Maria,Flores,007 Mendoza Wall Apt. 334,Glennville,HI,US,35744,F,1984-10-18,608-39-3641,,
108,WilliamFernandez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91631.85,1,bank_1,William,Fernandez,16503 Faith Rapid Apt. 359,Sparksburgh,WA,US,96498,M,1975-06-23,470-74-7412,,
109,JosephDalton,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75365.14,1,bank_1,Joseph,Dalton,660 Henry Ville,Deannaland,SD,US,53708,M,1975-05-03,153-52-7555,,
110,TimothyMarquez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96914.86,1,bank_1,Timothy,Marquez,314 Kevin Place Apt. 543,Andersonborough,SC,US,78757,M,1943-03-12,150-44-4695,,
111,StephanieBrady,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55725.85,1,bank_1,Stephanie,Brady,619 Douglas Island,Lake Annville,FL,US,90018,F,1970-11-13,703-20-5226,,
112,JamesHudson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66610.97,1,bank_1,James,Hudson,822 Thomas Alley,New Melinda,OH,US,08975,M,1964-12-27,698-90-8080,,
113,RebeccaGordon,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87017.26,1,bank_1,Rebecca,Gordon,2174 Le Fort,Port Keithville,TN,US,60970,F,1964-02-26,284-63-0601,,
